"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
0,42432;20,8390419986648;0,923438790408185;0,931955433388539;0,860603798122648;12399,9070716834;0,626509;7,17900986244582e-13;-0,306846611305986;2,425047;28;4;1;1;"SMAJYB04_20220410_094105.wav";2022-04-10 10:06:05
1;55,9757659723628;0,974423844357831;0,947409347971643;0,923178259031075;9479,42158536317;0,618564;1,56090798655567e-12;0,398397367865428;2,391367;21;4;1;2;"SMAJYB04_20220410_094105.wav";2022-04-10 10:01:05
1;29,872254921918;0,97934887060047;0,904944111407069;0,886255993463059;9459,29645503264;0,571311;1,67170711724287e-12;0,116388107061591;2,451771;5;4;1;3;"SMAJYB04_20220410_094105.wav";2022-04-10 09:56:05
1;43,5730429713358;0,979881421568637;0,922459438396061;0,903900865834939;9310,80137326711;0,548035;1,69660962382762e-12;0,145141071140929;2,497742;3;4;1;4;"SMAJYB04_20220410_094105.wav";2022-04-10 09:51:05
1;48,1939634365867;0,978943169777145;0,921874102658227;0,902462356191705;9241,42225506918;0,556196;1,64409095328397e-12;0,177091561456548;2,469756;2;4;1;5;"SMAJYB04_20220410_094105.wav";2022-04-10 09:46:05
1;35,6231629444914;0,979220500577893;0,915092116473941;0,896076960368496;11142,2664176578;0,436059;1,65893480349641e-12;0,221078400752793;2,715072;4;4;2;1;"SMAJYB04_20220410_101102.wav";2022-04-10 10:36:02
1;37,7197718223557;0,980070000696506;0,936688392696316;0,918020193682287;10700,3697590558;0,454021;1,70393087498017e-12;0,231748272058033;2,664218;7;4;2;2;"SMAJYB04_20220410_101102.wav";2022-04-10 10:31:02
1;47,677041673569;0,978872952899416;0,954360674689949;0,934197851764829;10501,0291862919;0,493695;1,66818451234816e-12;0,255526569142865;2,589905;8;4;2;3;"SMAJYB04_20220410_101102.wav";2022-04-10 10:26:02
1;33,8637538683492;0,978206216434454;0,930228216805547;0,909955024381923;10781,5417008296;0,485179;1,66150487232347e-12;0,275164425047537;2,61145;0;4;2;4;"SMAJYB04_20220410_101102.wav";2022-04-10 10:21:02
1;33,4210412202226;0,97754643904426;0,917371862102787;0,896773597077981;10423,3039243309;0,547941;1,63872575897153e-12;0,285349004602088;2,49163;7;4;2;5;"SMAJYB04_20220410_101102.wav";2022-04-10 10:16:02
1;64,3558394349475;0,976599617707435;0,972152755044038;0,949404008929237;10135,1553239499;0,544028;1,61600495202453e-12;0,286127011526586;2,496754;6;4;3;1;"SMAJYB04_20220410_104102.wav";2022-04-10 11:06:02
1;43,5463163889197;0,976575583781544;0,941635679807627;0,919578413717665;9911,05178975555;0,554002;1,62565681889244e-12;0,325304819216552;2,479097;3;4;3;2;"SMAJYB04_20220410_104102.wav";2022-04-10 11:01:02
1;44,6260098387372;0,977828449878855;0,921025628139057;0,900605062261913;9703,1869464116;0,574601;1,65347846435948e-12;0,351788511941208;2,438414;2;4;3;3;"SMAJYB04_20220410_104102.wav";2022-04-10 10:56:02
1;60,281232990295;0,977432560258898;0,971221573911931;0,949303589567415;9733,02031620285;0,577425;1,63947289496222e-12;0,343274989973009;2,433535;4;4;3;4;"SMAJYB04_20220410_104102.wav";2022-04-10 10:51:02
1;42,4770557406501;0,975142341251879;0,957864641099073;0,934054368723741;9912,66487751384;0,594611;1,58391622212831e-12;0,297753785574525;2,412159;10;4;3;5;"SMAJYB04_20220410_104102.wav";2022-04-10 10:46:02
1;45,7970612653451;0,979413042753812;0,922006668651051;0,903025356782831;9234,16624012972;0,669698;1,68948828074949e-12;0,346424687988606;2,25298;5;4;4;1;"SMAJYB04_20220410_111102.wav";2022-04-10 11:36:02
1;40,3194014744687;0,981288431149558;0,920617511352834;0,903391313404233;9134,89266490313;0,608752;1,7320370106697e-12;0,123139234621867;2,379079;4;4;4;2;"SMAJYB04_20220410_111102.wav";2022-04-10 11:31:02
1;43,2678055556444;0,980090030264625;0,921314806095953;0,90297145618983;9129,39215384289;0,61423;1,69231131526021e-12;0,105880648047932;2,374167;5;4;4;3;"SMAJYB04_20220410_111102.wav";2022-04-10 11:26:02
1;43,9984188840598;0,97919348346886;0,921623077821858;0,902447312017677;9197,95460711435;0,595717;1,66699605333693e-12;0,132227778117811;2,409391;5;4;4;4;"SMAJYB04_20220410_111102.wav";2022-04-10 11:21:02
1;37,9858837568899;0,981768325839881;0,919837123587127;0,903066952869505;8988,39815318029;0,644202;1,73671503839186e-12;0,0711868527244668;2,304507;6;4;4;5;"SMAJYB04_20220410_111102.wav";2022-04-10 11:16:02
1;38,0513627006024;0,979851593599314;0,948707903023545;0,929592950637884;11083,8960720382;0,463922;1,68808734360512e-12;0,203222449900041;2,660963;10;4;5;1;"SMAJYB04_20220410_114102.wav";2022-04-10 12:06:02
1;30,7117753098122;0,978019817138761;0,936229683263002;0,915651183624761;11058,1602252272;0,497428;1,64344403139979e-12;0,238596700459464;2,593789;17;4;5;2;"SMAJYB04_20220410_114102.wav";2022-04-10 12:01:02
