"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;44,4373733860219;0,98011763728646;0,922730709748443;0,904384643090303;9109,63065649825;0,592395;1,70273450560085e-12;0,155332411427652;2,422251;6;3;4;1;"SMJYB03_20220410_112102.wav";2022-04-10 11:46:02
1;41,4877478162911;0,981479138288184;0,919662157399199;0,902629221760418;9004,8334916878;0,602502;1,74158674959267e-12;0,477513101998959;2,38703;5;3;4;2;"SMJYB03_20220410_112102.wav";2022-04-10 11:41:02
1;43,988235181155;0,980906734516752;0,920475450774107;0,902900568621664;9070,54474571912;0,689498;1,71552367053735e-12;0,559901806710906;2,202914;18;3;4;3;"SMJYB03_20220410_112102.wav";2022-04-10 11:36:02
1;57,8363698371719;0,976759074461236;0,925304154055542;0,903799229110428;8971,53313198887;0,55699;1,53619364480423e-12;0,3486551370855;2,501278;2;3;4;4;"SMJYB03_20220410_112102.wav";2022-04-10 11:31:02
1;59,9427946387507;0,980278484105184;0,926307402832158;0,908039216663718;9227,48616827498;0,548479;1,69152948990323e-12;0,226307534662502;2,475479;1;3;4;5;"SMJYB03_20220410_112102.wav";2022-04-10 11:26:02
1;67,6205500050584;0,980811345973696;0,960095516720744;0,941672576018184;9393,42114878789;0,494914;1,71839674294209e-12;0,231124871856098;2,574342;2;3;5;1;"SMJYB03_20220410_115102.wav";2022-04-10 12:16:02
1;66,2341542663569;0,979650945021315;0,961401953282039;0,941838332078087;9474,1063395466;0,464686;1,68139983091658e-12;0,242615502469963;2,641245;1;3;5;2;"SMJYB03_20220410_115102.wav";2022-04-10 12:11:02
1;54,2176874003691;0,979658594778234;0,92676896427127;0,907917181222071;9473,10716048186;0,540933;1,69880471352321e-12;0,250425224819134;2,493265;2;3;5;3;"SMJYB03_20220410_115102.wav";2022-04-10 12:06:02
1;51,0176446141893;0,979535489040636;0,925822551353479;0,906876045604879;9441,66492265035;0,567833;1,67907277127508e-12;0,262917219699591;2,444694;1;3;5;4;"SMJYB03_20220410_115102.wav";2022-04-10 12:01:02
1;47,5595984370514;0,980339411057625;0,924143988781295;0,9059747736943;9317,85347313392;0,555434;1,68125148773409e-12;0,313067755111882;2,473545;1;3;5;5;"SMJYB03_20220410_115102.wav";2022-04-10 11:56:02
1;45,5897642447918;0,979822527022741;0,922524080262561;0,903909875562193;9264,85547379252;0,592135;1,67812566307736e-12;0,276142155149981;2,413875;2;3;6;1;"SMJYB03_20220410_122102.wav";2022-04-10 12:46:02
1;41,5905097333771;0,980725031555192;0,922906945119548;0,905117942874874;9156,68625188633;0,661242;1,73300642477538e-12;0,432506557532999;2,275839;4;3;6;2;"SMJYB03_20220410_122102.wav";2022-04-10 12:41:02
1;41,6970253043735;0,979979486529637;0,925146612772315;0,906624702549246;9155,25446583979;0,731013;1,71218804084021e-12;0,0654614186422034;2,098468;5;3;6;3;"SMJYB03_20220410_122102.wav";2022-04-10 12:36:02
1;44,3789920395542;0,979763242045768;0,923396700472752;0,904710144949549;9163,36345590821;0,615915;1,69031118261941e-12;0,213965690762993;2,38036;2;3;6;4;"SMJYB03_20220410_122102.wav";2022-04-10 12:31:02
1;37,3768676321106;0,982464895846682;0,921457904705744;0,905300044373831;9014,82233666681;0,556826;1,77552743587803e-12;0,454063855097286;2,522167;6;3;6;5;"SMJYB03_20220410_122102.wav";2022-04-10 12:26:02
1;36,6915441524218;0,982138825406752;0,919127813097116;0,902711110753878;8941,4415155166;0,664295;1,77897771691004e-12;0,435511719560192;2,261016;3;3;7;1;"SMJYB03_20220410_125102.wav";2022-04-10 13:16:02
1;42,5559389730517;0,979245993298163;0,917383940498755;0,898344548049486;8926,11085228433;0,692375;1,65389380815363e-12;0,693943232680197;2,204123;5;3;7;2;"SMJYB03_20220410_125102.wav";2022-04-10 13:11:02
1;37,2341936954727;0,98133361492417;0,919468864356016;0,90230570446871;8921,27130870835;0,700297;1,75267723465383e-12;0,487981598685488;2,170684;4;3;7;3;"SMJYB03_20220410_125102.wav";2022-04-10 13:06:02
1;42,5182000822763;0,981392060918513;0,918902362906898;0,901803483716092;8876,88144530091;0,740449;1,72629296098774e-12;0,466293831698687;2,031532;5;3;7;4;"SMJYB03_20220410_125102.wav";2022-04-10 13:01:02
1;40,0338433749972;0,981475590943887;0,918452040126629;0,901438258836902;8979,06823099697;0,657226;1,75062462770729e-12;0,402957960622435;2,272766;5;3;7;5;"SMJYB03_20220410_125102.wav";2022-04-10 12:56:02
1;36,9503174889559;0,982006357496923;0,91996156897231;0,903408109383652;8931,16085651695;0,712113;1,77690435905798e-12;0,34925385084747;2,13918;4;3;8;1;"SMJYB03_20220410_132102.wav";2022-04-10 13:46:02
1;34,9346554836081;0,982504653514672;0,921501937603311;0,90537994191804;8928,20721470418;0,603381;1,77782793318848e-12;0,231981648739051;2,421701;3;3;8;2;"SMJYB03_20220410_132102.wav";2022-04-10 13:41:02
1;36,9539600698402;0,982459665892059;0,922560578255662;0,906378557478242;8957,2942811348;0,612223;1,79563483568689e-12;0,0320727062761367;2,38689;6;3;8;3;"SMJYB03_20220410_132102.wav";2022-04-10 13:36:02
1;40,9328551111722;0,981108996153809;0,921904776204397;0,904489069531297;8973,06462894404;0,58914;1,73047745537196e-12;0,0730921433284986;2,427209;1;3;8;4;"SMJYB03_20220410_132102.wav";2022-04-10 13:31:02
1;38,7616941300914;0,982181601703892;0,920480213006062;0,904078729947034;8988,93951196296;0,60805;1,77275977440974e-12;0,193654457271082;2,389937;4;3;8;5;"SMJYB03_20220410_132102.wav";2022-04-10 13:26:02
1;43,0679925325981;0,979220562710371;0,920881579223021;0,901746178196381;8977,3784729584;0,57968;1,68277947110532e-12;0,224308209453685;2,459935;3;3;9;1;"SMJYB03_20220410_135102.wav";2022-04-10 14:16:02
1;47,0136733033689;0,977895854544328;0,922249229567144;0,90186369845041;9055,91233163263;0,582809;1,60847420564254e-12;0,266156192756092;2,451839;1;3;9;2;"SMJYB03_20220410_135102.wav";2022-04-10 14:11:02
1;41,5588785389577;0,981744504245931;0,920782533836386;0,903973192199515;8968,20886561782;0,604083;1,72612255442328e-12;0,18711684524583;2,387957;2;3;9;3;"SMJYB03_20220410_135102.wav";2022-04-10 14:06:02
1;47,9973234629671;0,97864806989892;0,922588603342116;0,902889555971503;9001,38891660072;0,564416;1,58989076018661e-12;0,166235014993407;2,473748;2;3;9;4;"SMJYB03_20220410_135102.wav";2022-04-10 14:01:02
1;44,8489887482115;0,980276519108203;0,92269656559973;0,904497777519197;8948,47945390407;0,614086;1,65350431701721e-12;0,0953521177399856;2,374176;1;3;9;5;"SMJYB03_20220410_135102.wav";2022-04-10 13:56:02
1;39,8225008904685;0,977059409988623;0,921233464986299;0,900099825761288;8862,71503341407;0,770654;1,60880769916575e-12;0,048677580641846;1,964098;5;3;10;1;"SMJYB03_20220410_142102.wav";2022-04-10 14:46:02
1;37,2668555903365;0,982278177914927;0,920717952287994;0,904401152547014;8840,32516663142;0,723147;1,77710893219019e-12;-0,0930795060716876;2,103223;8;3;10;2;"SMJYB03_20220410_142102.wav";2022-04-10 14:41:02
1;36,3477207214227;0,982597722574933;0,922253889032311;0,906204570999024;8864,31057936379;0,712932;1,79699388638277e-12;0,00412860681695776;2,139527;10;3;10;3;"SMJYB03_20220410_142102.wav";2022-04-10 14:36:02
1;36,4421556858406;0,98251631288679;0,920950872518584;0,904849255616832;8842,98262044547;0,679131;1,78267693562411e-12;0,0277557465336498;2,223831;7;3;10;4;"SMJYB03_20220410_142102.wav";2022-04-10 14:31:02
1;42,0699349605735;0,981961272310184;0,921710158452538;0,905083679895276;8857,17685831513;0,648172;1,70918909153212e-12;0,0402842725727395;2,301645;5;3;10;5;"SMJYB03_20220410_142102.wav";2022-04-10 14:26:02
1;43,4070844368957;0,981380637442977;0,921007282444193;0,903858713934707;8894,56404452731;0,638543;1,7006090670498e-12;0,0778636451924773;2,315722;5;3;11;1;"SMJYB03_20220410_145102.wav";2022-04-10 15:16:02
1;42,2221596882148;0,981639200176743;0,921017719033889;0,904107097061035;8877,43031830474;0,637476;1,70283774118112e-12;0,0709742818883068;2,321699;5;3;11;2;"SMJYB03_20220410_145102.wav";2022-04-10 15:11:02
1;46,5962750590501;0,981111274158022;0,932771713128739;0,915152843966298;8884,96154253138;0,649916;1,68030686837061e-12;0,1349608031681;2,29984;11;3;11;3;"SMJYB03_20220410_145102.wav";2022-04-10 15:06:02
1;40,6618182122902;0,981850516343864;0,922004867042229;0,905270954776968;8876,38503439442;0,687134;1,70998080095511e-12;-0,0314910146382494;2,205942;4;3;11;4;"SMJYB03_20220410_145102.wav";2022-04-10 15:01:02
1;41,1674506543885;0,98141309780373;0,919792851375257;0,902696751605917;8840,52373448562;0,659543;1,73189978394355e-12;0,165392870092088;2,27539;5;3;11;5;"SMJYB03_20220410_145102.wav";2022-04-10 14:56:02
1;35,6633227751717;0,982928063826031;0,921434027417278;0,905703364512686;8843,23301368496;0,770812;1,79581530323889e-12;-0,0021148025775339;1,945013;4;3;12;1;"SMJYB03_20220410_152102.wav";2022-04-10 15:46:02
1;37,6526472684933;0,982900547684675;0,920691275605606;0,904947959041252;8886,68957215021;0,641332;1,784858929266e-12;0,120567035231921;2,304743;4;3;12;2;"SMJYB03_20220410_152102.wav";2022-04-10 15:41:02
1;36,1215562977027;0,982648823244002;0,919370414418723;0,903418255853909;8849,00914267857;0,795797;1,79022810340967e-12;0,180993427163537;1,851258;5;3;12;3;"SMJYB03_20220410_152102.wav";2022-04-10 15:36:02
1;37,7979267816347;0,982386375455773;0,91950116180614;0,903305413574106;8844,51782837577;0,6331;1,76901984546175e-12;0,299969233446461;2,316363;6;3;12;4;"SMJYB03_20220410_152102.wav";2022-04-10 15:31:02
1;37,4482972914106;0,982137344941946;0,920150075359167;0,903713751961384;8854,70318228714;0,662166;1,75773225998927e-12;0,408813683520026;2,265757;4;3;12;5;"SMJYB03_20220410_152102.wav";2022-04-10 15:26:02
1;36,2928849047552;0,982739214744771;0,917096119406977;0,901266320231489;8815,74925674675;0,682793;1,78372873215485e-12;0,297437427603847;2,190343;7;3;13;1;"SMJYB03_20220410_155102.wav";2022-04-10 16:16:02
1;37,0419586859204;0,982478347740884;0,91829687671278;0,902206798168386;8838,23280008121;0,678506;1,79007983612939e-12;0,290797320482032;2,20888;5;3;13;2;"SMJYB03_20220410_155102.wav";2022-04-10 16:11:02
1;37,0191607722713;0,982716088261237;0,919327599259766;0,903438022175151;8874,09247324948;0,68442;1,78657811040078e-12;0,277834529303911;2,198477;4;3;13;3;"SMJYB03_20220410_155102.wav";2022-04-10 16:06:02
1;35,2813435022356;0,98238006761114;0,921082665044949;0,904853250762306;8848,36820311842;0,639087;1,78232639827977e-12;0,0237562051356082;2,309208;4;3;13;4;"SMJYB03_20220410_155102.wav";2022-04-10 16:01:02
1;34,2593263654891;0,982681218877162;0,922182790794317;0,906211708885302;8857,8544658188;0,648756;1,79501805732357e-12;-0,0868398195124842;2,303372;8;3;13;5;"SMJYB03_20220410_155102.wav";2022-04-10 15:56:02
1;34,4708268587282;0,98331248377394;0,918916055237621;0,903581628655456;8829,53641517626;0,67035;1,82134905058879e-12;0,263396282237265;2,234078;6;3;14;1;"SMJYB03_20220410_162102.wav";2022-04-10 16:46:02
1;34,3306156121208;0,982882647114514;0,919213600328697;0,903479096754732;8825,18353011586;0,686166;1,79120619285841e-12;0,213243413796791;2,194873;5;3;14;2;"SMJYB03_20220410_162102.wav";2022-04-10 16:41:02
1;35,5512053903157;0,982526478751859;0,922015614892126;0,90590475545419;8867,80018364318;0,739823;1,78526055665116e-12;0,166851937709929;2,055319;9;3;14;3;"SMJYB03_20220410_162102.wav";2022-04-10 16:36:02
1;34,0923952147989;0,983393030276095;0,921435931605751;0,906133672987056;8846,47354740733;0,622321;1,82818930316778e-12;0,0926943590992279;2,372555;4;3;14;4;"SMJYB03_20220410_162102.wav";2022-04-10 16:31:02
1;34,2148101942458;0,982215064515939;0,9204771007122;0,904106474861478;8855,99485606023;0,78208;1,76873096826287e-12;0,26654838325224;1,899713;4;3;14;5;"SMJYB03_20220410_162102.wav";2022-04-10 16:26:02
1;36,5922809296496;0,982169934945816;0,920577637478786;0,904163678315112;8851,32594044616;0,649194;1,77135248556217e-12;0,248854774938595;2,287144;3;3;15;1;"SMJYB03_20220410_165102.wav";2022-04-10 17:16:02
1;34,2600701249272;0,982611151705332;0,920319153746045;0,904315863598878;8853,95606067656;0,717319;1,78452350691204e-12;0,232422982252092;2,115029;6;3;15;2;"SMJYB03_20220410_165102.wav";2022-04-10 17:11:02
1;33,1856187152794;0,982195201526293;0,92122522287018;0,904822993428081;8846,88642391579;0,702505;1,75044567752991e-12;-0,013441248547002;2,160965;2;3;15;3;"SMJYB03_20220410_165102.wav";2022-04-10 17:06:02
1;35,3982694236236;0,982056401419727;0,918176980896988;0,901701581726126;8850,09071635463;0,669292;1,74692626296567e-12;0,283877528382403;2,236623;6;3;15;4;"SMJYB03_20220410_165102.wav";2022-04-10 17:01:02
1;36,8302557017855;0,979399731103917;0,920148116657962;0,901192818030584;8913,10216070765;0,820454;1,68051703138075e-12;0,641467458173337;1,739689;8;3;15;5;"SMJYB03_20220410_165102.wav";2022-04-10 16:56:02
1;39,4967166147919;0,966211869009762;0,924234598672694;0,893006438987031;9070,09482140646;0,875928;1,35385467880924e-12;0,947068019382493;1,271495;7;3;16;1;"SMJYB03_20220410_172102.wav";2022-04-10 17:46:02
1;37,5558404974351;0,976207187562763;0,919288186703098;0,897415735301103;8980,48645477876;0,860641;1,5569827586981e-12;0,710089661217736;1,46112;12;3;16;2;"SMJYB03_20220410_172102.wav";2022-04-10 17:41:02
1;36,8456777373507;0,978780364324897;0,920682466605175;0,901145920091358;8962,51368401856;0,835688;1,61687971253709e-12;0,644332239981607;1,647245;9;3;16;3;"SMJYB03_20220410_172102.wav";2022-04-10 17:36:02
1;37,7477640053642;0,981596279595855;0,920109421595893;0,903175985059622;8910,44795820885;0,724149;1,71703671705833e-12;0,601997878778637;2,105882;8;3;16;4;"SMJYB03_20220410_172102.wav";2022-04-10 17:31:02
1;36,2428146768312;0,979666052595471;0,918962515830808;0,90027638036717;8922,70107093792;0,845754;1,64282198674662e-12;0,574141388851575;1,587359;7;3;16;5;"SMJYB03_20220410_172102.wav";2022-04-10 17:26:02
1;36,3556633643164;0,98004955582494;0,918575073356115;0,900249092634522;8936,73779357508;0,81564;1,68221133555392e-12;0,63291272062296;1,755373;6;3;17;1;"SMJYB03_20220410_175102.wav";2022-04-10 18:16:02
1;35,0204979972584;0,981651276469376;0,919580583731979;0,902707453836951;8884,46287403285;0,72074;1,71409449398223e-12;0,73233548468783;2,107991;3;3;17;2;"SMJYB03_20220410_175102.wav";2022-04-10 18:11:02
1;36,7398635381524;0,981071038231459;0,920498442255275;0,903074362433823;8967,88465737414;0,835379;1,71386178700771e-12;0,547894130137832;1,649052;9;3;17;3;"SMJYB03_20220410_175102.wav";2022-04-10 18:06:02
1;34,5176218241414;0,980676795035198;0,917962811741624;0,900224828180274;8885,78624176603;0,800491;1,69425887543944e-12;0,779347192895813;1,799737;4;3;17;4;"SMJYB03_20220410_175102.wav";2022-04-10 18:01:02
1;36,9284947015672;0,980481981314069;0,921281018871813;0,903299438730479;8937,84791542575;0,847197;1,70371608458286e-12;0,922855347560273;1,518576;5;3;17;5;"SMJYB03_20220410_175102.wav";2022-04-10 17:56:02
1;41,1715238084672;0,981298236748354;0,926676107162919;0,909345629995801;9007,12142392043;0,833954;1,72417616891047e-12;0,924523203480462;1,618363;7;3;18;1;"SMJYB03_20220410_182102.wav";2022-04-10 18:46:02
1;40,7363739557812;0,981668271566118;0,926828654344871;0,90983828314868;8965,30443855232;0,852409;1,74207168698448e-12;0,948743158549065;1,478856;6;3;18;2;"SMJYB03_20220410_182102.wav";2022-04-10 18:41:02
1;40,5887630882468;0,981744469113409;0,927215957724464;0,910289138169685;8969,20028413375;0,839448;1,74192933059865e-12;0,961162075293927;1,588007;6;3;18;3;"SMJYB03_20220410_182102.wav";2022-04-10 18:36:02
1;40,3285836091161;0,98180944310486;0,926845330264746;0,909985497551571;8951,02871248151;0,844365;1,74446167903323e-12;0,962853974751262;1,555974;6;3;18;4;"SMJYB03_20220410_182102.wav";2022-04-10 18:31:02
1;39,1963844640382;0,982279178330476;0,926646780442216;0,910225838095361;8956,17838454844;0,836347;1,7659738908552e-12;0,962893276853661;1,6074;3;3;18;5;"SMJYB03_20220410_182102.wav";2022-04-10 18:26:02
1;39,9571263989714;0,982424957525727;0,928530628979165;0,912211663736193;8988,06352419526;0,832973;1,77153310466842e-12;0,972876651996258;1,636338;6;3;19;1;"SMJYB03_20220410_185102.wav";2022-04-10 19:16:02
1;39,6924923901475;0,981976091441032;0,926170760320247;0,909477543226245;8985,2363797294;0,838592;1,750596009921e-12;0,961724235286773;1,601369;5;3;19;2;"SMJYB03_20220410_185102.wav";2022-04-10 19:11:02
1;42,7479777093066;0,982317371923385;0,928512676564255;0,912094132240148;9074,97904374409;0,783941;1,7640496238338e-12;0,956495376640114;1,912544;6;3;19;3;"SMJYB03_20220410_185102.wav";2022-04-10 19:06:02
1;40,1017522522349;0,982264219951303;0,926740814866023;0,910304343611408;9043,32792297832;0,814821;1,76368445352345e-12;0,948952526952537;1,75022;6;3;19;4;"SMJYB03_20220410_185102.wav";2022-04-10 19:01:02
1;40,1855291018895;0,982192711438041;0,926606476597451;0,9101061276853;9000,72429459323;0,825358;1,75875623967412e-12;0,947335808748266;1,68258;6;3;19;5;"SMJYB03_20220410_185102.wav";2022-04-10 18:56:02
1;39,2459468678979;0,982338870963196;0,926090979877963;0,909735167582518;8954,88028156811;0,811252;1,7661846159801e-12;0,966224144263986;1,768559;5;3;20;1;"SMJYB03_20220410_192102.wav";2022-04-10 19:46:02
1;38,5208572853608;0,982555186349763;0,921520434899089;0,905444682637389;8920,03799970358;0,761948;1,78493625027947e-12;0,957976136900386;1,984649;4;3;20;2;"SMJYB03_20220410_192102.wav";2022-04-10 19:41:02
1;40,2844999076369;0,982326539896541;0,925123838866777;0,908773699609807;9019,10774289735;0,816099;1,76946052470011e-12;0,94416508767232;1,745138;4;3;20;3;"SMJYB03_20220410_192102.wav";2022-04-10 19:36:02
1;36,1498805006451;0,982161930349241;0,922070041651979;0,905622092026113;9075,1304625373;0,864095;1,76080627709069e-12;0,9453578826512;1,43985;17;3;20;4;"SMJYB03_20220410_192102.wav";2022-04-10 19:31:02
1;38,0739073482237;0,982348693233157;0,924248964007723;0,907934762015086;8982,76240746478;0,853442;1,76469026819818e-12;0,969856337065091;1,504801;4;3;20;5;"SMJYB03_20220410_192102.wav";2022-04-10 19:26:02
1;38,8840841948389;0,982567954524663;0,925340645761191;0,909210065544105;9002,12441882872;0,801976;1,77520409492929e-12;0,977226495087704;1,811847;5;3;21;1;"SMJYB03_20220410_195102.wav";2022-04-10 20:16:02
1;39,0691552412099;0,981870399901248;0,924433868517886;0,907674252163914;8941,80387116082;0,838463;1,7497289018024e-12;0,953700622848216;1,599208;3;3;21;2;"SMJYB03_20220410_195102.wav";2022-04-10 20:11:02
1;39,2633888304011;0,98249667167068;0,9251011196679;0,908908771032532;8958,10267788324;0,8142;1,77529481770564e-12;0,967029825194418;1,738603;4;3;21;3;"SMJYB03_20220410_195102.wav";2022-04-10 20:06:02
1;39,1083092829816;0,982400576995847;0,923116155967698;0,906869844256855;8962,26716432532;0,841243;1,77353762894217e-12;0,953773304859021;1,587095;3;3;21;4;"SMJYB03_20220410_195102.wav";2022-04-10 20:01:02
1;40,8289554259648;0,982449302903223;0,925851065084926;0,909601733484892;9040,71581197367;0,813337;1,77298376689189e-12;0,958995556304509;1,754781;5;3;21;5;"SMJYB03_20220410_195102.wav";2022-04-10 19:56:02
1;38,205263374397;0,982678770850067;0,922773157326793;0,906789592015329;8931,48442420845;0,830081;1,78068353668814e-12;0,936951505704484;1,625521;2;3;22;1;"SMJYB03_20220410_202102.wav";2022-04-10 20:46:02
1;41,6928238141137;0,982470756001521;0,927142972423421;0,910890857038335;8962,30499519121;0,822725;1,77182911187106e-12;0,971771825050915;1,689838;15;3;22;2;"SMJYB03_20220410_202102.wav";2022-04-10 20:41:02
1;42,4138722516649;0,982539247514033;0,928250697260819;0,912042741591022;8988,69714778023;0,829081;1,7774606282094e-12;0,976730593678676;1,654773;14;3;22;3;"SMJYB03_20220410_202102.wav";2022-04-10 20:36:02
1;38,1888709145466;0,982336920118921;0,924355028250668;0,9080280715482;8964,98854681986;0,856492;1,76769076136907e-12;0,966811034477631;1,463571;5;3;22;4;"SMJYB03_20220410_202102.wav";2022-04-10 20:31:02
1;38,9261011537893;0,98222616698657;0,924363547979402;0,907934064633914;8998,04409854463;0,847974;1,76333193460304e-12;0,962920308778156;1,52445;5;3;22;5;"SMJYB03_20220410_202102.wav";2022-04-10 20:26:02
1;38,84289187358;0,98222576385996;0,925123612186987;0,908680246645249;8991,19194769599;0,854017;1,76413099828047e-12;0,960769486782707;1,488654;4;3;23;1;"SMJYB03_20220410_205102.wav";2022-04-10 21:16:02
1;38,1971539067346;0,981272476550979;0,921710706291727;0,904449347426435;8964,03659855646;0,851948;1,734536792921e-12;0,949675272910963;1,501604;5;3;23;2;"SMJYB03_20220410_205102.wav";2022-04-10 21:11:02
1;37,2794769236426;0,982217952996674;0,921290979949374;0,904908540440175;8968,2885492629;0,84426;1,76238979913187e-12;0,958207873922905;1,540285;3;3;23;3;"SMJYB03_20220410_205102.wav";2022-04-10 21:06:02
1;38,7730688996092;0,981818358940207;0,9217453156589;0,904986473181044;8951,47789120869;0,850273;1,75322205374017e-12;0,947411493966458;1,511572;5;3;23;4;"SMJYB03_20220410_205102.wav";2022-04-10 21:01:02
1;38,5325431474701;0,982187435797727;0,922614407697764;0,906180279326705;8961,07090800973;0,84976;1,7647985415176e-12;0,961227549522093;1,505076;3;3;23;5;"SMJYB03_20220410_205102.wav";2022-04-10 20:56:02
1;39,364886269053;0,982762186378848;0,923504663247252;0,907585461983931;8984,00235606205;0,80012;1,78476495001738e-12;0,973054857134734;1,815649;8;3;24;1;"SMJYB03_20220410_212102.wav";2022-04-10 21:46:02
1;38,7543742709921;0,982776724638551;0,921228611134126;0,905362037093718;9002,11124236492;0,846096;1,78694661261956e-12;0,96879921914283;1,537926;4;3;24;2;"SMJYB03_20220410_212102.wav";2022-04-10 21:41:02
1;37,8073787408896;0,982684347740528;0,917849720986199;0,901956554391149;8985,32917571173;0,841584;1,78307256378475e-12;0,941863308465128;1,56384;4;3;24;3;"SMJYB03_20220410_212102.wav";2022-04-10 21:36:02
1;38,9306979397168;0,982856275574688;0,920368321617287;0,904589780741694;8984,40912160353;0,758298;1,79154240609762e-12;0,95734511936239;1,995525;5;3;24;4;"SMJYB03_20220410_212102.wav";2022-04-10 21:31:02
1;38,1067692524051;0,982709830190665;0,922273052711819;0,906326795019859;8979,40453637223;0,858003;1,78385974828476e-12;0,960540528778208;1,450657;3;3;24;5;"SMJYB03_20220410_212102.wav";2022-04-10 21:26:02
1;38,238598197641;0,982736766141496;0,920960270539368;0,905061518014656;8935,95221415758;0,800862;1,78518989040393e-12;0,932847164670759;1,814007;4;3;25;1;"SMJYB03_20220410_215102.wav";2022-04-10 22:16:02
1;38,0960064320573;0,982440135000048;0,92258430988963;0,906383853956894;8983,3094458531;0,860507;1,77346646255111e-12;0,950978258418505;1,444558;4;3;25;2;"SMJYB03_20220410_215102.wav";2022-04-10 22:11:02
1;38,4053045373992;0,982740808833215;0,923388434330815;0,907451496821501;8981,87211080262;0,777314;1,78489518924271e-12;0,95195396254493;1,922331;2;3;25;3;"SMJYB03_20220410_215102.wav";2022-04-10 22:06:02
1;39,1537741206629;0,98295583287093;0,924426616891949;0,908670535135082;8999,31600928251;0,789212;1,79687578083355e-12;0,967126341145451;1,860413;3;3;25;4;"SMJYB03_20220410_215102.wav";2022-04-10 22:01:02
1;38,9459210177615;0,98285635778956;0,926176810216456;0,910298766358498;9048,54326954093;0,834695;1,79005684577901e-12;0,9699603410921;1,612756;3;3;25;5;"SMJYB03_20220410_215102.wav";2022-04-10 21:56:02
