"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
0,993955555555556;10,9652367814942;0,9455690423554;0,918150494218972;0,868174683556771;10500,0018589199;0,667079;1,03763351042485e-12;2,226668;25;3;1;1;"SMJYB03_20220408_102917.wav";2022-04-08 10:54:17
1;47,0860136539635;0,98298906535513;0,915844288150413;0,900264920819808;7894,46817930093;0,547323;1,80182277130503e-12;2,457004;0;3;1;2;"SMJYB03_20220408_102917.wav";2022-04-08 10:49:17
1;46,8771328790021;0,983023834579819;0,914537481648655;0,899012142077232;7892,55321244401;0,513243;1,80265567667733e-12;2,521884;0;3;1;3;"SMJYB03_20220408_102917.wav";2022-04-08 10:44:17
1;46,9784959059365;0,983006705498627;0,914967913803589;0,899419594585019;7888,08515196909;0,51164;1,80315341231215e-12;2,524769;0;3;1;4;"SMJYB03_20220408_102917.wav";2022-04-08 10:39:17
1;46,9973341537077;0,982974908109429;0,914974645709477;0,899397118288731;7889,99566772846;0,650272;1,80224138888378e-12;2,257202;0;3;1;5;"SMJYB03_20220408_102917.wav";2022-04-08 10:34:17
1;46,815654933222;0,983025656098679;0,914402956506784;0,898881566258654;7887,06494590615;0,516714;1,80370400967602e-12;2,515143;0;3;2;1;"SMJYB03_20220408_105902.wav";2022-04-08 11:24:02
1;46,9541372767127;0,983013190561114;0,914984330344576;0,899441665885446;7883,68989423201;0,509549;1,80288743576582e-12;2,528951;0;3;2;2;"SMJYB03_20220408_105902.wav";2022-04-08 11:19:02
1;46,9569317886846;0,98301711773189;0,915396301019842;0,899850233410959;7886,03755639422;0,513493;1,8038689894631e-12;2,522633;0;3;2;3;"SMJYB03_20220408_105902.wav";2022-04-08 11:14:02
1;47,0318269917929;0,982973284851356;0,915261959344444;0,899678054676296;7880,55433370891;0,562759;1,79948576124254e-12;2,426046;0;3;2;4;"SMJYB03_20220408_105902.wav";2022-04-08 11:09:02
1;46,9199409127277;0,982962535907648;0,91451486853453;0,898933854299951;7883,41934478366;0,581532;1,80081661840268e-12;2,389962;0;3;2;5;"SMJYB03_20220408_105902.wav";2022-04-08 11:04:02
1;46,9358587098366;0,983009346375035;0,9153057630186;0,899754119838217;7879,01757261577;0,523573;1,80093136083635e-12;2,501409;0;3;3;1;"SMJYB03_20220408_112902.wav";2022-04-08 11:54:02
1;46,7406932326027;0,982964055971471;0,91454154289237;0,898961464355891;7882,42751386732;0,579162;1,80176635198303e-12;2,394662;0;3;3;2;"SMJYB03_20220408_112902.wav";2022-04-08 11:49:02
1;46,6554672063813;0,982668001655835;0,913937526546355;0,898097162849584;7884,8714918387;0,683252;1,79316901191977e-12;2,184233;0;3;3;3;"SMJYB03_20220408_112902.wav";2022-04-08 11:44:02
1;46,6219382467577;0,983016637365615;0,914366004856139;0,898836995415113;7889,92300095184;0,511592;1,80139189377005e-12;2,525145;0;3;3;4;"SMJYB03_20220408_112902.wav";2022-04-08 11:39:02
1;46,5377788249832;0,983011215880295;0,914071593919552;0,898542628940497;7891,15386545393;0,577918;1,80188132932935e-12;2,396881;1;3;3;5;"SMJYB03_20220408_112902.wav";2022-04-08 11:34:02
1;46,5982560610651;0,983049405194477;0,914486823499528;0,898985727899398;7881,31665064844;0,512201;1,80301024464279e-12;2,523508;0;3;4;1;"SMJYB03_20220408_115902.wav";2022-04-08 12:24:02
1;46,6992694476443;0,983039143320896;0,914564782510476;0,89905298031056;7882,6797020726;0,518085;1,80337210638123e-12;2,512696;0;3;4;2;"SMJYB03_20220408_115902.wav";2022-04-08 12:19:02
1;46,6108010882859;0,983027235835306;0,914317698834296;0,898799200160375;7883,51272621976;0,521837;1,80297877528469e-12;2,504531;0;3;4;3;"SMJYB03_20220408_115902.wav";2022-04-08 12:14:02
1;25,61522716745;0,983014217988795;0,862277795795269;0,847631333122788;7881,39866587241;0,519248;1,8034118918387e-12;2,512181;0;3;4;4;"SMJYB03_20220408_115902.wav";2022-04-08 12:09:02
1;46,490996107488;0,983036830624419;0,913826907284018;0,898325506675796;7881,80894031863;0,515818;1,80285680170356e-12;2,516489;0;3;4;5;"SMJYB03_20220408_115902.wav";2022-04-08 12:04:02
1;46,5172401283529;0,983029351932434;0,91378875306745;0,898281165731043;7881,87299475926;0,510445;1,80333715546623e-12;2,526867;0;3;5;1;"SMJYB03_20220408_122902.wav";2022-04-08 12:54:02
1;46,564347452543;0,98302168544188;0,914078454937759;0,898558943399026;7885,15617711946;0,516853;1,802373092554e-12;2,514137;0;3;5;2;"SMJYB03_20220408_122902.wav";2022-04-08 12:49:02
1;46,4732023437434;0,98304870091526;0,913614849134799;0,898127890578856;7882,41402768116;0,524598;1,80291263897562e-12;2,499158;0;3;5;3;"SMJYB03_20220408_122902.wav";2022-04-08 12:44:02
1;46,5175781333884;0,983048470450607;0,913949175140652;0,898456338691612;7881,05145444234;0,515347;1,8039037417822e-12;2,517159;0;3;5;4;"SMJYB03_20220408_122902.wav";2022-04-08 12:39:02
1;46,7502939454548;0,983012451593138;0,914500129222495;0,898965014009247;7884,4254087705;0,544311;1,80292597211102e-12;2,460802;0;3;5;5;"SMJYB03_20220408_122902.wav";2022-04-08 12:34:02
1;46,7857839373606;0,983020654044039;0,914692403894173;0,899161525125164;7892,63044450244;0,560239;1,80355959339184e-12;2,430353;0;3;6;1;"SMJYB03_20220408_125902.wav";2022-04-08 13:24:02
1;46,7289715944325;0,983006984727568;0,914158199226546;0,898623894985671;7878,77388940173;0,531767;1,80287143221489e-12;2,485134;0;3;6;2;"SMJYB03_20220408_125902.wav";2022-04-08 13:19:02
1;46,705528579774;0,983038265691029;0,914355789979833;0,898846730006326;7882,24830911961;0,516438;1,80333468035654e-12;2,515268;0;3;6;3;"SMJYB03_20220408_125902.wav";2022-04-08 13:14:02
1;46,8812713984044;0,98303485788546;0,915065443986747;0,899541228685408;7881,52677556464;0,509271;1,80363371613402e-12;2,529165;0;3;6;4;"SMJYB03_20220408_125902.wav";2022-04-08 13:09:02
1;46,9727632630492;0,98303905844974;0,914951040424886;0,899432609306889;7882,21939586425;0,511707;1,80401761381284e-12;2,524787;0;3;6;5;"SMJYB03_20220408_125902.wav";2022-04-08 13:04:02
1;46,6660933650731;0,983028673786144;0,914268804799447;0,898752450666044;7881,202410623;0,534442;1,80369847252798e-12;2,479708;0;3;7;1;"SMJYB03_20220408_132902.wav";2022-04-08 13:54:02
1;46,5081051584059;0,983025683186363;0,913981883027485;0,898467664983052;7879,59198454706;0,513191;1,80365953612633e-12;2,521528;0;3;7;2;"SMJYB03_20220408_132902.wav";2022-04-08 13:49:02
1;46,5544852307856;0,983024383825318;0,914312983040167;0,898791956776548;7883,83840195064;0,515861;1,80219264172151e-12;2,516137;0;3;7;3;"SMJYB03_20220408_132902.wav";2022-04-08 13:44:02
1;46,6336465260913;0,98303320376041;0,914462006953543;0,898946516412716;7880,0679497366;0,517733;1,80455421398697e-12;2,512618;0;3;7;4;"SMJYB03_20220408_132902.wav";2022-04-08 13:39:02
1;46,6643140482294;0,983044956792201;0,914425927414577;0,898921796304931;7881,90977225907;0,510598;1,80275915210312e-12;2,526475;0;3;7;5;"SMJYB03_20220408_132902.wav";2022-04-08 13:34:02
1;46,5862784955835;0,983039911237282;0,914114714365095;0,898611247670155;7882,91840807347;0,510339;1,80245344764455e-12;2,526978;0;3;8;1;"SMJYB03_20220408_135902.wav";2022-04-08 14:24:02
1;46,7571703955328;0,982881655312851;0,914449653134532;0,898795788773131;7891,15018368777;0,572934;1,79861074372768e-12;2,406379;0;3;8;2;"SMJYB03_20220408_135902.wav";2022-04-08 14:19:02
1;46,6767060591775;0,983017771903726;0,914136524558869;0,898612449587675;7886,31606248726;0,519691;1,80136851698047e-12;2,50893;0;3;8;3;"SMJYB03_20220408_135902.wav";2022-04-08 14:14:02
1;46,689627685719;0,983014217638707;0,914473330335786;0,898940285371496;7887,35104175795;0,517512;1,80422079073528e-12;2,513215;0;3;8;4;"SMJYB03_20220408_135902.wav";2022-04-08 14:09:02
1;46,5566613934337;0,983013296713296;0,913864014041617;0,898340477190695;7888,71666685102;0,515332;1,80172425692567e-12;2,517331;0;3;8;5;"SMJYB03_20220408_135902.wav";2022-04-08 14:04:02
1;46,8748558739144;0,983044589898326;0,915072838424174;0,899557403175789;7888,76295687795;0,510112;1,80417208953408e-12;2,528209;0;3;9;1;"SMJYB03_20220408_142902.wav";2022-04-08 14:54:02
1;46,7403951545705;0,983005255462658;0,914426442034675;0,898885998254106;7885,77246979263;0,534563;1,80406799612359e-12;2,479616;0;3;9;2;"SMJYB03_20220408_142902.wav";2022-04-08 14:49:02
1;46,7386758714029;0,98301865648699;0,914184088587889;0,898660014545449;7886,79115158108;0,511282;1,80279799869609e-12;2,525444;0;3;9;3;"SMJYB03_20220408_142902.wav";2022-04-08 14:44:02
1;46,7422300810299;0,983025413637244;0,914475937386323;0,898953086610497;7884,41815405631;0,515371;1,80166620864374e-12;2,517218;0;3;9;4;"SMJYB03_20220408_142902.wav";2022-04-08 14:39:02
1;46,7712875563019;0,983050513751815;0,914518610398808;0,899017989788144;7881,45551140214;0,510006;1,80294614333975e-12;2,527926;0;3;9;5;"SMJYB03_20220408_142902.wav";2022-04-08 14:34:02
1;47,0938343577912;0,983036696139077;0,915302817884098;0,89977625805957;7882,53684953016;0,512846;1,80318386537011e-12;2,522454;2;3;10;1;"SMJYB03_20220408_145902.wav";2022-04-08 15:24:02
1;46,90759967865;0,983019497652152;0,914409830180404;0,89888269191213;7883,15623243903;0,510289;1,80281948819544e-12;2,527281;1;3;10;2;"SMJYB03_20220408_145902.wav";2022-04-08 15:19:02
1;46,9897961698034;0,983031911643674;0,914956348154958;0,899431287997284;7889,8674904691;0,510351;1,80414195292694e-12;2,527877;0;3;10;3;"SMJYB03_20220408_145902.wav";2022-04-08 15:14:02
1;47,0460563745898;0,98302535239816;0,91505649237518;0,899523730881335;7884,35134515942;0,508514;1,8020313879925e-12;2,531116;0;3;10;4;"SMJYB03_20220408_145902.wav";2022-04-08 15:09:02
1;47,0855223729333;0,982963345092862;0,914922689366858;0,899335467241404;7886,8070834749;0,607669;1,80239954270982e-12;2,34098;0;3;10;5;"SMJYB03_20220408_145902.wav";2022-04-08 15:04:02
1;47,0702271164866;0,983041127784504;0,914817100567355;0,899302834258283;7889,46061010967;0,531014;1,80342682908305e-12;2,486889;0;3;11;1;"SMJYB03_20220408_152902.wav";2022-04-08 15:54:02
1;47,1454017329255;0,983023077246489;0,915481877001351;0,89993981189326;7887,41964509872;0,519255;1,80355631471213e-12;2,509993;0;3;11;2;"SMJYB03_20220408_152902.wav";2022-04-08 15:49:02
1;46,9888532168504;0,983024934775029;0,914647617164891;0,899121414205653;7885,50188137546;0,515922;1,80311742839254e-12;2,516669;0;3;11;3;"SMJYB03_20220408_152902.wav";2022-04-08 15:44:02
1;47,0636325175274;0,983009769610873;0,9151822289681;0,899633072049897;7886,81154566875;0,511354;1,80388412260569e-12;2,52535;0;3;11;4;"SMJYB03_20220408_152902.wav";2022-04-08 15:39:02
1;47,0195439056114;0,983020221563914;0,914565664889749;0,899036542534669;7879,05023760109;0,509669;1,80253553471566e-12;2,528699;1;3;11;5;"SMJYB03_20220408_152902.wav";2022-04-08 15:34:02
1;46,8054924182995;0,983030772597904;0,914382484904496;0,898866120585658;7879,03658690361;0,512112;1,80187494164663e-12;2,523457;0;3;12;1;"SMJYB03_20220408_155902.wav";2022-04-08 16:24:02
1;46,9047179712949;0,983031315283136;0,914646744952661;0,899126392710254;7884,66310190426;0,509773;1,80261254715709e-12;2,528446;0;3;12;2;"SMJYB03_20220408_155902.wav";2022-04-08 16:19:02
1;47,4179512206576;0,98304019951453;0,917751389193739;0,902186508737751;7891,46853429514;0,509876;1,80426696197423e-12;2,529692;0;3;12;3;"SMJYB03_20220408_155902.wav";2022-04-08 16:14:02
1;47,1899405113662;0,982948554333556;0,915460565300192;0,899850639211203;7891,74082924693;0,581686;1,80132281217418e-12;2,389977;0;3;12;4;"SMJYB03_20220408_155902.wav";2022-04-08 16:09:02
1;47,1763362692191;0,983030581413231;0,914869437689937;0,899344635249534;7882,67484167609;0,512567;1,80530548275274e-12;2,522949;1;3;12;5;"SMJYB03_20220408_155902.wav";2022-04-08 16:04:02
1;47,3506690979672;0,982982095567339;0,915630732622253;0,90004861631888;7893,82789784412;0,586913;1,80166048538047e-12;2,380252;1;3;13;1;"SMJYB03_20220408_162902.wav";2022-04-08 16:54:02
1;47,2808702248104;0,983013747931923;0,914636882426418;0,899100629790762;7890,18143523046;0,509193;1,80322437682004e-12;2,529615;2;3;13;2;"SMJYB03_20220408_162902.wav";2022-04-08 16:49:02
1;47,420450619073;0,98301340554119;0,915205982097162;0,899659749233;7898,29693923208;0,535781;1,80377588005719e-12;2,477477;1;3;13;3;"SMJYB03_20220408_162902.wav";2022-04-08 16:44:02
1;47,3210699240903;0,983045000942029;0,91553307218328;0,900010209806871;7888,88452842795;0,515467;1,80478635245681e-12;2,517603;1;3;13;4;"SMJYB03_20220408_162902.wav";2022-04-08 16:39:02
1;47,1552151609062;0,983014174095755;0,915018105780864;0,899475767536839;7884,80241214904;0,509495;1,80280187821603e-12;2,528921;1;3;13;5;"SMJYB03_20220408_162902.wav";2022-04-08 16:34:02
1;47,2382407367632;0,98301934967163;0,915376642897418;0,89983295220562;7884,81902810095;0,514645;1,80330206597496e-12;2,518793;1;3;14;1;"SMJYB03_20220408_165902.wav";2022-04-08 17:24:02
1;47,1035998655238;0,983043986847898;0,914811895183607;0,899300332657174;7885,77840578687;0,508285;1,80389773354854e-12;2,531328;0;3;14;2;"SMJYB03_20220408_165902.wav";2022-04-08 17:19:02
1;47,2368864430231;0,983030413034258;0,915529756882198;0,899993595053061;7876,99908056167;0,509972;1,80344513665315e-12;2,528086;0;3;14;3;"SMJYB03_20220408_165902.wav";2022-04-08 17:14:02
1;47,1633848565985;0,983030098075955;0,915087359744647;0,899558416997847;7882,07110309227;0,510621;1,80453217844521e-12;2,526596;0;3;14;4;"SMJYB03_20220408_165902.wav";2022-04-08 17:09:02
1;47,0664362621118;0,983031543997206;0,914714133664371;0,899192847132153;7884,99488771935;0,519487;1,8036777995929e-12;2,509428;0;3;14;5;"SMJYB03_20220408_165902.wav";2022-04-08 17:04:02
1;47,1236953690886;0,982980775740506;0,915407813400219;0,899828282535068;7885,32235743483;0,518329;1,80269885897424e-12;2,51354;0;3;15;1;"SMJYB03_20220408_172902.wav";2022-04-08 17:54:02
1;47,234552732166;0,983027592100131;0,915134678317843;0,899602639274117;7881,48479207511;0,512708;1,80318626266908e-12;2,522689;1;3;15;2;"SMJYB03_20220408_172902.wav";2022-04-08 17:49:02
1;47,2426466933038;0,983032590455922;0,914883032115705;0,89935983702487;7880,96957222592;0,511261;1,80351417246874e-12;2,52535;1;3;15;3;"SMJYB03_20220408_172902.wav";2022-04-08 17:44:02
1;47,280540955733;0,983049846643512;0,915047553467035;0,89953735710729;7881,32839830749;0,516925;1,80482544636939e-12;2,514285;1;3;15;4;"SMJYB03_20220408_172902.wav";2022-04-08 17:39:02
1;47,2655894811861;0,983028575619213;0,915124271016928;0,899593308652341;7880,85395383009;0,511168;1,80378638535214e-12;2,525737;1;3;15;5;"SMJYB03_20220408_172902.wav";2022-04-08 17:34:02
