"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;38,2835544053622;0,981601610264127;0,924690561155805;0,907677743826577;9113,16698105187;0,650742;1,76127997728032e-12;-0,246570573945378;2,314383;4;5;5;5;"SMJYB05_20220410_120302.wav";2022-04-10 12:08:02
1;41,6231886483847;0,977128269712409;0,924334625234003;0,90319349299017;9199,06492542116;0,815952;1,62727196779664e-12;-0,124007508407735;1,77236;5;5;6;1;"SMJYB05_20220410_123303.wav";2022-04-10 12:58:03
1;37,7563359925548;0,980289022378457;0,924362855656888;0,90614276009485;9036,68348237982;0,801895;1,71864065116448e-12;0,0372847404364041;1,848142;17;5;6;2;"SMJYB05_20220410_123303.wav";2022-04-10 12:53:03
1;33,7933538567951;0,981628082626073;0,925451442386884;0,90844912495377;8949,26751062124;0,718559;1,76506046340479e-12;-0,498826538122966;2,142032;6;5;6;3;"SMJYB05_20220410_123303.wav";2022-04-10 12:48:03
1;32,4559123147856;0,981358199153234;0,9261872670732;0,908921468493611;8983,74503126775;0,702582;1,76178605572297e-12;-0,37489054892257;2,193975;3;5;6;4;"SMJYB05_20220410_123303.wav";2022-04-10 12:43:03
1;33,8183036157128;0,981287351318409;0,922985163877722;0,905713666767758;8996,26459460521;0,662889;1,75200722662842e-12;-0,227735620769818;2,291124;7;5;6;5;"SMJYB05_20220410_123303.wav";2022-04-10 12:38:03
1;34,0912886207769;0,981612084360279;0,92299357292412;0,906021644969186;8906,15845796301;0,655256;1,76212329497922e-12;-0,219191083746261;2,299629;3;5;7;1;"SMJYB05_20220410_130303.wav";2022-04-10 13:28:03
1;41,2975985095758;0,976914473763117;0,91788912314294;0,896699169708074;8916,94877915467;0,833065;1,64275930604512e-12;0,692948378943474;1,632585;3;5;7;2;"SMJYB05_20220410_130303.wav";2022-04-10 13:23:03
1;34,4825644849477;0,981568118545685;0,921979659998008;0,904985840201635;8946,52090442784;0,724318;1,76527767410763e-12;-0,255958242188278;2,125431;8;5;7;3;"SMJYB05_20220410_130303.wav";2022-04-10 13:18:03
1;33,2089170866902;0,981227500102901;0,926538045996113;0,909144610622992;8997,9670171887;0,672147;1,75244312950154e-12;-0,498888590363297;2,272094;2;5;7;4;"SMJYB05_20220410_130303.wav";2022-04-10 13:13:03
1;34,1548351805189;0,981856685752375;0,921397818039812;0,904680607880039;8889,57143812119;0,634102;1,78146778121536e-12;-0,15921044289001;2,356916;5;5;7;5;"SMJYB05_20220410_130303.wav";2022-04-10 13:08:03
1;33,1153550653723;0,981722583627655;0,924523880457332;0,907625972548037;8904,86403665474;0,648645;1,76685278386391e-12;-0,536029783116244;2,322247;3;5;8;1;"SMJYB05_20220410_133302.wav";2022-04-10 13:58:02
1;39,7074722720117;0,981526535129734;0,927545068065363;0,910410096834869;8997,86101387138;0,652547;1,7650747602382e-12;-0,269677403963958;2,319001;12;5;8;2;"SMJYB05_20220410_133302.wav";2022-04-10 13:53:02
1;32,5061913647514;0,981890900771996;0,926264384057326;0,909490570415066;8950,43944644734;0,644615;1,7797115321593e-12;-0,56349756488256;2,333796;4;5;8;3;"SMJYB05_20220410_133302.wav";2022-04-10 13:48:02
1;40,5773709605694;0,981332004602498;0,924681943810759;0,907419985539547;9025,97100188947;0,595665;1,75239787735141e-12;-0,209820904425493;2,425414;6;5;8;4;"SMJYB05_20220410_133302.wav";2022-04-10 13:43:02
1;41,2113194459522;0,981343651286884;0,926004425909075;0,908728564429427;8969,23762645368;0,598088;1,7460004262244e-12;-0,11124913284909;2,439326;1;5;8;5;"SMJYB05_20220410_133302.wav";2022-04-10 13:38:02
1;42,7380150065698;0,981293740618669;0,924275000016264;0,90698527212628;8910,07200650006;0,625941;1,7414470466054e-12;-0,118932387364756;2,370117;2;5;9;1;"SMJYB05_20220410_140303.wav";2022-04-10 14:28:03
