"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
0,889244444444444;17,7159175397134;0,93315988907311;0,917343084316111;0,856027770802407;12885,2684388015;0,564312;7,76557648195628e-13;-0,207690518520045;2,567987;28;2;5;1;"SMJYB02_20220410_090951.wav";2022-04-10 09:34:51
1;42,2034663383072;0,976906529563205;0,980162180139886;0,957526833809561;9563,00337505554;0,749828;1,64061845140907e-12;0,265991459418642;2,047552;38;2;5;2;"SMJYB02_20220410_090951.wav";2022-04-10 09:29:51
1;53,8510829868328;0,982495961834543;0,927899700330964;0,911657708562654;8980,37034114231;0,580213;1,77496909942096e-12;0,0798254072259316;2,405738;1;2;5;3;"SMJYB02_20220410_090951.wav";2022-04-10 09:24:51
1;53,1566315841244;0,982687374304244;0,925689496966081;0,909663381194614;8943,91708276022;0,535915;1,77741161058271e-12;0,0909025468513168;2,500604;2;2;5;4;"SMJYB02_20220410_090951.wav";2022-04-10 09:19:51
1;52,5433502569627;0,98277393615633;0,924059817274373;0,908141903866635;8892,5300195095;0,484137;1,77960940484892e-12;0,0811198057891547;2,616756;1;2;5;5;"SMJYB02_20220410_090951.wav";2022-04-10 09:14:51
1;52,4486871906512;0,982808511283135;0,923034292945252;0,907165959312804;8873,84342255082;0,56855;1,78310118943615e-12;0,103756542284729;2,425872;1;2;6;1;"SMJYB02_20220410_093902.wav";2022-04-10 10:04:02
1;52,2574977715429;0,982756626033033;0,924152911730351;0,908217397470722;8892,4638213368;0,616093;1,77718130422971e-12;0,0810510315804446;2,320561;1;2;6;2;"SMJYB02_20220410_093902.wav";2022-04-10 09:59:02
1;45,4761339118975;0,982715159714486;0,927118980095757;0,911093876599134;8980,98534463094;0,543773;1,78240646830863e-12;0,0820598022599491;2,484894;0;2;6;3;"SMJYB02_20220410_093902.wav";2022-04-10 09:54:02
1;51,8090975828666;0,982888525194816;0,922690458951393;0,906901864410063;8850,63886929966;0,509609;1,78531645754838e-12;0,0749625650494253;2,557999;1;2;6;4;"SMJYB02_20220410_093902.wav";2022-04-10 09:49:02
1;53,1378342906742;0,982694911167282;0,923690711138702;0,907706161328491;8859,97261986596;0,502567;1,77634996235266e-12;0,122873774982108;2,573184;2;2;6;5;"SMJYB02_20220410_093902.wav";2022-04-10 09:44:02
1;69,5212811179973;0,980178341215312;0,941972319841708;0,923300865933185;8909,40197030232;0,441389;1,68466454716725e-12;0,190358873692639;2,705719;1;2;7;1;"SMJYB02_20220410_100902.wav";2022-04-10 10:34:02
1;65,6886018247169;0,982413746862233;0,941471541496087;0,924914584645333;9069,61907076817;0,414586;1,78067278714968e-12;0,191560439433455;2,747346;1;2;7;2;"SMJYB02_20220410_100902.wav";2022-04-10 10:29:02
1;62,5074041370126;0,982063093944496;0,939923643685888;0,923064321589747;9114,48037158403;0,409767;1,75649658016717e-12;0,180684063380615;2,760904;1;2;7;3;"SMJYB02_20220410_100902.wav";2022-04-10 10:24:02
1;60,2078793852257;0,982222825071597;0,936436672730441;0,91978947418994;9128,20988880933;0,442303;1,76463328772382e-12;0,168074913646304;2,703917;1;2;7;4;"SMJYB02_20220410_100902.wav";2022-04-10 10:19:02
1;58,123867430413;0,982041912754287;0,933980646091034;0,917208140162724;9094,52050271769;0,470024;1,75603209870342e-12;0,140992193315345;2,651851;1;2;7;5;"SMJYB02_20220410_100902.wav";2022-04-10 10:14:02
1;55,4103129788614;0,982258987956285;0,930521264188262;0,914012875233365;8992,73755461395;0,512378;1,76414307599248e-12;0,128130161121826;2,562068;1;2;8;1;"SMJYB02_20220410_103902.wav";2022-04-10 11:04:02
1;53,6179381123936;0,982602615155229;0,926181096404287;0,91006796743419;8921,09694860586;0,527253;1,77810209235123e-12;0,12910283482308;2,521248;2;2;8;2;"SMJYB02_20220410_103902.wav";2022-04-10 10:59:02
1;52,5705174567835;0,982753628867941;0,924660258282564;0,908713224297157;8902,20777451089;0,545378;1,77635730066817e-12;0,0816887576356009;2,478935;2;2;8;3;"SMJYB02_20220410_103902.wav";2022-04-10 10:54:02
