"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;51,1013426889308;0,982413746862233;0,936355306988698;0,919888325533103;8106,49550925776;0,414586;1,78067278714968e-12;2,747346;0;2;7;2;"SMJYB02_20220410_100902.wav";2022-04-10 10:29:02
1;48,5307571381059;0,982063093944496;0,934721977316659;0,917955957021515;8149,35790132165;0,409767;1,75649658016717e-12;2,760904;0;2;7;3;"SMJYB02_20220410_100902.wav";2022-04-10 10:24:02
1;46,3121692943193;0,982222825071597;0,930697933101734;0,914152753139481;8159,33342120717;0,442303;1,76463328772382e-12;2,703917;0;2;7;4;"SMJYB02_20220410_100902.wav";2022-04-10 10:19:02
1;44,5271135699194;0,982041912754287;0,927983483646944;0,911318675285032;8129,45796094127;0,470024;1,75603209870342e-12;2,651851;0;2;7;5;"SMJYB02_20220410_100902.wav";2022-04-10 10:14:02
1;42,1668359321342;0,982258987956285;0,924135051241798;0,907739960167698;8035,87384735006;0,512378;1,76414307599248e-12;2,562068;0;2;8;1;"SMJYB02_20220410_103902.wav";2022-04-10 11:04:02
1;40,3467536654112;0,982602615155229;0,919157676587108;0,903166736754497;7970,57397585323;0,527253;1,77810209235123e-12;2,521248;1;2;8;2;"SMJYB02_20220410_103902.wav";2022-04-10 10:59:02
1;39,4612380109103;0,982753628867941;0,917451247240135;0,901628542534662;7950,65215587626;0,545378;1,77635730066817e-12;2,478935;1;2;8;3;"SMJYB02_20220410_103902.wav";2022-04-10 10:54:02
1;40,5543229561695;0,981953732004924;0,91838324733451;0,901809857130923;7975,49643303045;0,622239;1,75298587767019e-12;2,310828;2;2;8;4;"SMJYB02_20220410_103902.wav";2022-04-10 10:49:02
1;38,8820235009523;0,982882872087349;0,917518865110821;0,901813577334449;7911,56685645737;0,509399;1,78609371168363e-12;2,558889;0;2;8;5;"SMJYB02_20220410_103902.wav";2022-04-10 10:44:02
1;38,6417199857409;0,982837246011373;0,915788936718751;0,90007147649234;7901,23495730006;0,559361;1,78120341866766e-12;2,445007;0;2;9;1;"SMJYB02_20220410_110902.wav";2022-04-10 11:34:02
1;38,7904884358247;0,982837939580553;0,916666012889341;0,90093413539168;7909,43267904668;0,517098;1,78004877649667e-12;2,542315;0;2;9;2;"SMJYB02_20220410_110902.wav";2022-04-10 11:29:02
1;38,3501833608937;0,982913070655237;0,915594452208057;0,899949754494721;7903,85047790898;0,543322;1,78730666334529e-12;2,481502;2;2;9;3;"SMJYB02_20220410_110902.wav";2022-04-10 11:24:02
1;39,3200028541538;0,982702288191785;0,918287932915611;0,902403652895075;7910,34337986481;0,62869;1,77601440176955e-12;2,29498;2;2;9;4;"SMJYB02_20220410_110902.wav";2022-04-10 11:19:02
1;39,2674833414142;0,982538139834609;0,916749167225803;0,900741021460967;7923,99570800438;0,580367;1,77602756817147e-12;2,402566;0;2;9;5;"SMJYB02_20220410_110902.wav";2022-04-10 11:14:02
1;54,0994480453067;0,981992619852539;0,937323208441481;0,920444473106037;7968,98058092485;0,422254;1,76482485429449e-12;2,73018;0;2;10;1;"SMJYB02_20220410_113902.wav";2022-04-10 12:04:02
1;50,6256460844563;0,980907831129514;0,936040809440987;0,918169760237473;8109,87582928997;0,429303;1,70969298035245e-12;2,728612;0;2;10;2;"SMJYB02_20220410_113902.wav";2022-04-10 11:59:02
1;48,5155390130131;0,982324627773037;0,932811951520334;0,916324153059453;8100,01922472397;0,545097;1,76681418920593e-12;2,483169;1;2;10;3;"SMJYB02_20220410_113902.wav";2022-04-10 11:54:02
1;46,7228087200021;0,982051385008556;0,931090083454657;0,914378306024378;8119,59473484787;0,498225;1,75635557149224e-12;2,591374;0;2;10;4;"SMJYB02_20220410_113902.wav";2022-04-10 11:49:02
1;43,5651187272385;0,982375367624156;0,927770651733038;0,911419035067146;8095,5825253718;0,510305;1,76977763119223e-12;2,566508;0;2;10;5;"SMJYB02_20220410_113902.wav";2022-04-10 11:44:02
1;39,645306021884;0,982455621489531;0,918885489262108;0,902764214430716;7941,78537916595;0,562595;1,7657701739426e-12;2,441292;1;2;11;1;"SMJYB02_20220410_120902.wav";2022-04-10 12:34:02
1;38,7671280383707;0,982916667693111;0,916882717505403;0,901219305355815;7906,0574734097;0,506005;1,7848256026332e-12;2,567;0;2;11;2;"SMJYB02_20220410_120902.wav";2022-04-10 12:29:02
1;38,7413713236734;0,982836484718987;0,91679739203255;0,901061925984806;7904,716506448;0,590109;1,78392346014032e-12;2,378681;0;2;11;3;"SMJYB02_20220410_120902.wav";2022-04-10 12:24:02
1;38,4899576346409;0,982874496087432;0,915965148061528;0,900278783334625;7897,66107388451;0,565843;1,78246641461127e-12;2,43137;0;2;11;4;"SMJYB02_20220410_120902.wav";2022-04-10 12:19:02
1;38,173929493328;0,982902679795514;0,91510770651565;0,89946181703576;7879,32106651863;0,586072;1,78561869732215e-12;2,383789;1;2;11;5;"SMJYB02_20220410_120902.wav";2022-04-10 12:14:02
1;38,2894782128372;0,982936703130986;0,915864990748731;0,900237314519649;7882,09832530759;0,510373;1,78741496515906e-12;2,556906;1;2;12;1;"SMJYB02_20220410_123902.wav";2022-04-10 13:04:02
1;37,998815297411;0,982962963231862;0,91422109503811;0,898645476627739;7867,71207544617;0,546153;1,78668984140068e-12;2,472043;1;2;12;2;"SMJYB02_20220410_123902.wav";2022-04-10 12:59:02
1;37,7063711641379;0,982974262108452;0,91373145580173;0,898174503531987;7865,43689612555;0,501344;1,78716634957372e-12;2,574774;1;2;12;3;"SMJYB02_20220410_123902.wav";2022-04-10 12:54:02
1;37,8541968280329;0,982945982538185;0,913936541590178;0,898350251850908;7878,50402326857;0,544448;1,78191975936966e-12;2,477545;1;2;12;4;"SMJYB02_20220410_123902.wav";2022-04-10 12:49:02
1;37,8278872791446;0,982998565730367;0,913501478612279;0,89797064326844;7867,55525940495;0,529681;1,789103927236e-12;2,510024;1;2;12;5;"SMJYB02_20220410_123902.wav";2022-04-10 12:44:02
1;37,7721783433498;0,982984094224655;0,913486468654709;0,897942668977029;7873,83301656232;0,501041;1,785273079052e-12;2,575664;2;2;13;1;"SMJYB02_20220410_130902.wav";2022-04-10 13:34:02
1;37,7390600565393;0,982917462505208;0,912407467869305;0,8968212330889;7862,63830877785;0,521165;1,78369074705674e-12;2,52906;0;2;13;2;"SMJYB02_20220410_130902.wav";2022-04-10 13:29:02
1;38,2193560840604;0,982924643317511;0,914508970727776;0,898893403863263;7874,35664469246;0,514821;1,78468214788466e-12;2,545012;1;2;13;3;"SMJYB02_20220410_130902.wav";2022-04-10 13:24:02
1;38,196614609845;0,982919711962748;0,914344533308418;0,898727265314223;7862,07753758028;0,557825;1,78385375683962e-12;2,446401;1;2;13;4;"SMJYB02_20220410_130902.wav";2022-04-10 13:19:02
1;37,6818594096657;0,982989712547299;0,913704299732956;0,898161926947729;7865,66536036043;0,50025;1,78607857798202e-12;2,577305;0;2;13;5;"SMJYB02_20220410_130902.wav";2022-04-10 13:14:02
1;38,5048419978671;0,982722757117633;0,914230412445588;0,898435031559318;7880,19658090577;0,602433;1,77721914461552e-12;2,348061;1;2;14;1;"SMJYB02_20220410_133902.wav";2022-04-10 14:04:02
1;38,380818877763;0,982832032737675;0,915931200562575;0,900206523696775;7876,20798520608;0,516113;1,77845566491195e-12;2,541996;0;2;14;2;"SMJYB02_20220410_133902.wav";2022-04-10 13:59:02
1;38,5356002239279;0,982879337054326;0,915957054804431;0,900275262796412;7896,74498909068;0,507008;1,78272165410813e-12;2,56493;1;2;14;3;"SMJYB02_20220410_133902.wav";2022-04-10 13:54:02
1;38,2378694729657;0,982905444801514;0,915094627297034;0,899451491678867;7875,61071522824;0,518991;1,78351882028817e-12;2,535888;1;2;14;4;"SMJYB02_20220410_133902.wav";2022-04-10 13:49:02
1;38,0813247850368;0,982897706662468;0,914704359628671;0,899060817353183;7877,88942561006;0,581558;1,78424893628311e-12;2,393775;1;2;14;5;"SMJYB02_20220410_133902.wav";2022-04-10 13:44:02
1;38,358206348099;0,982841947388809;0,915233366552726;0,899529744297897;7893,32564528911;0,541949;1,7837928341628e-12;2,48528;1;2;15;1;"SMJYB02_20220410_140902.wav";2022-04-10 14:34:02
1;40,4528764554959;0,982355547747867;0,920520954264504;0,904278866239896;7947,3543303188;0,546684;1,76615342286027e-12;2,483747;1;2;15;2;"SMJYB02_20220410_140902.wav";2022-04-10 14:29:02
1;38,9627779927692;0,982717882706238;0,916483673605351;0,900644895260286;7902,31536212521;0,560655;1,77499540754637e-12;2,445798;2;2;15;3;"SMJYB02_20220410_140902.wav";2022-04-10 14:24:02
1;38,4844935437852;0,982842931665503;0,915187479150794;0,899485545032128;7893,13164711375;0,546901;1,78376700632466e-12;2,474592;1;2;15;4;"SMJYB02_20220410_140902.wav";2022-04-10 14:19:02
1;37,5211777329705;0,982996103285491;0,914626256516027;0,89907404611785;7865,32571656103;0,521634;1,78770242521523e-12;2,528979;0;2;15;5;"SMJYB02_20220410_140902.wav";2022-04-10 14:14:02
1;37,8256439700892;0,98296658521231;0,914863042243816;0,899279800571348;7879,94005141946;0,503893;1,78926223374188e-12;2,572062;2;2;16;1;"SMJYB02_20220410_143902.wav";2022-04-10 15:04:02
1;38,2513592787638;0,982839713631085;0,914267217455852;0,898578130186599;7875,22400612442;0,541502;1,77915023688291e-12;2,485804;2;2;16;2;"SMJYB02_20220410_143902.wav";2022-04-10 14:59:02
1;37,7423466916984;0,982915810541616;0,914517040864054;0,898893258475012;7878,5716438945;0,545981;1,78261500613029e-12;2,474986;1;2;16;3;"SMJYB02_20220410_143902.wav";2022-04-10 14:54:02
1;37,9819149018771;0,982676393440227;0,91553673242621;0,899676334282638;7882,13829702824;0,620063;1,77536670716488e-12;2,312118;0;2;16;4;"SMJYB02_20220410_143902.wav";2022-04-10 14:49:02
1;38,0723918092647;0,982852740875138;0,915845848074797;0,900141601999429;7886,39501506912;0,547665;1,78553336930577e-12;2,473233;0;2;16;5;"SMJYB02_20220410_143902.wav";2022-04-10 14:44:02
1;36,9799424419085;0,982960531177941;0,91365919034334;0,898090923055498;7864,1522646578;0,582266;1,78374024257329e-12;2,392917;0;2;17;1;"SMJYB02_20220410_150902.wav";2022-04-10 15:34:02
1;37,263644616173;0,982889612788522;0,913613129201239;0,897980854799115;7883,02747145937;0,538817;1,78757683885057e-12;2,490573;1;2;17;2;"SMJYB02_20220410_150902.wav";2022-04-10 15:29:02
1;36,7989116450196;0,983009456700608;0,914063756112017;0,898533316285391;7866,31414449946;0,529736;1,78996148118534e-12;2,511909;0;2;17;3;"SMJYB02_20220410_150902.wav";2022-04-10 15:24:02
1;36,8748227198808;0,982911605192436;0,91328255196826;0,897676019149366;7867,30676610573;0,556643;1,78454341449889e-12;2,450601;1;2;17;4;"SMJYB02_20220410_150902.wav";2022-04-10 15:19:02
1;36,6842193021467;0,982976961916563;0,913236207250862;0,897690152515656;7863,58872808278;0,547614;1,78475400049372e-12;2,469718;1;2;17;5;"SMJYB02_20220410_150902.wav";2022-04-10 15:14:02
1;37,1986296756136;0,982955186700459;0,913564587096103;0,897993049271978;7862,2051893363;0,537646;1,78225513845971e-12;2,493408;4;2;18;1;"SMJYB02_20220410_153902.wav";2022-04-10 16:04:02
1;36,6443372651068;0,983042386338333;0,913904316230686;0,898406679912316;7859,84650446896;0,503067;1,78749136989947e-12;2,573663;1;2;18;2;"SMJYB02_20220410_153902.wav";2022-04-10 15:59:02
1;36,5996558001914;0,983022840613579;0,913359032142122;0,897852790276418;7863,66808373956;0,520853;1,78847858707459e-12;2,532145;1;2;18;3;"SMJYB02_20220410_153902.wav";2022-04-10 15:54:02
1;36,6297473578435;0,983023936934654;0,913500697924262;0,897993052466062;7861,98454220157;0,521831;1,7869941586795e-12;2,530143;1;2;18;4;"SMJYB02_20220410_153902.wav";2022-04-10 15:49:02
1;36,8450062629954;0,983033815250148;0,912752945895395;0,897267010784362;7861,75367683086;0,506289;1,78970057053667e-12;2,567025;1;2;18;5;"SMJYB02_20220410_153902.wav";2022-04-10 15:44:02
1;36,7078336275015;0,983028948579829;0,912923691432355;0,897430416522364;7863,50010036565;0,534552;1,79032441082975e-12;2,500778;1;2;19;1;"SMJYB02_20220410_160902.wav";2022-04-10 16:34:02
1;36,8237286077087;0,982856248180622;0,912426147105566;0,896783739686077;7867,34330398617;0,563278;1,78047112253539e-12;2,434175;1;2;19;2;"SMJYB02_20220410_160902.wav";2022-04-10 16:29:02
1;37,6258906333985;0,982307395306568;0,914094374124068;0,897921663710201;7894,41259872028;0,610523;1,76571543420142e-12;2,330933;2;2;19;3;"SMJYB02_20220410_160902.wav";2022-04-10 16:24:02
1;38,2382324521812;0,980760687695189;0,915087805461329;0,897482145385734;7956,65330905552;0,623998;1,70945127814447e-12;2,29647;6;2;19;4;"SMJYB02_20220410_160902.wav";2022-04-10 16:19:02
1;37,6740644802754;0,98217223932182;0,912801445630635;0,896528239911235;7898,8575561574;0,592464;1,75980605334827e-12;2,369702;2;2;19;5;"SMJYB02_20220410_160902.wav";2022-04-10 16:14:02
1;37,4538740933022;0,982734293699432;0,912918504484375;0,897156321709593;7892,78768866753;0,573404;1,77669812654551e-12;2,413816;3;2;20;1;"SMJYB02_20220410_163902.wav";2022-04-10 17:04:02
1;38,3038063277038;0,980359178217251;0,914616406171641;0,896652588338445;7951,86399955407;0,62815;1,69423702780027e-12;2,286169;3;2;20;2;"SMJYB02_20220410_163902.wav";2022-04-10 16:59:02
1;37,5466329859725;0,982366504717736;0,912585365367252;0,896493295632385;7897,35188859835;0,631551;1,76859917634146e-12;2,278137;3;2;20;3;"SMJYB02_20220410_163902.wav";2022-04-10 16:54:02
1;37,0019254020729;0,982815969706126;0,913334580116517;0,897639811023352;7881,96186926816;0,584992;1,78204510102707e-12;2,386071;1;2;20;4;"SMJYB02_20220410_163902.wav";2022-04-10 16:49:02
1;36,700806682926;0,982986211961068;0,912009679316743;0,896492939943394;7862,02100993398;0,520926;1,79145128125268e-12;2,533583;1;2;20;5;"SMJYB02_20220410_163902.wav";2022-04-10 16:44:02
1;36,9554908303507;0,982955791921397;0,911539825900121;0,896003351435546;7860,40773767525;0,585964;1,79066334676914e-12;2,382107;3;2;21;1;"SMJYB02_20220410_170902.wav";2022-04-10 17:34:02
1;36,8598409314209;0,982867068521243;0,910985107064276;0,895377261646776;7870,25060715467;0,553531;1,78319476944005e-12;2,457218;1;2;21;2;"SMJYB02_20220410_170902.wav";2022-04-10 17:29:02
1;38,2091563908342;0,978582882872989;0,915038917366183;0,895441421697178;7990,76000051411;0,660764;1,62971574121448e-12;2,205961;4;2;21;3;"SMJYB02_20220410_170902.wav";2022-04-10 17:24:02
1;38,2565206907447;0,97989110180531;0,914291524611422;0,895906129422743;7949,46248689047;0,673393;1,6776666425926e-12;2,175331;4;2;21;4;"SMJYB02_20220410_170902.wav";2022-04-10 17:19:02
1;37,4279081507894;0,982077771504767;0,91324444562483;0,896877069998339;7901,2634313702;0,603542;1,7572036899605e-12;2,34391;3;2;21;5;"SMJYB02_20220410_170902.wav";2022-04-10 17:14:02
1;37,8527383296563;0,980759489306902;0,912542559282034;0,894984774412261;7914,6754613502;0,662208;1,71428968361861e-12;2,200995;4;2;22;1;"SMJYB02_20220410_173902.wav";2022-04-10 18:04:02
1;37,2539227736719;0,982228377625426;0,911723970565129;0,895521156450398;7884,17143405995;0,638325;1,75815463798522e-12;2,259653;2;2;22;2;"SMJYB02_20220410_173902.wav";2022-04-10 17:59:02
1;37,6504195866584;0,982312217194499;0,912131946488594;0,895998354729145;7890,31414314368;0,63756;1,7658529036963e-12;2,259029;2;2;22;3;"SMJYB02_20220410_173902.wav";2022-04-10 17:54:02
1;38,6501490953134;0,974966063367697;0,915406724927634;0,892490490983011;7997,06763906137;0,711088;1,56527684897358e-12;2,078531;4;2;22;4;"SMJYB02_20220410_173902.wav";2022-04-10 17:49:02
1;37,2385083783187;0,98237162035069;0,911594123643297;0,895524196345633;7886,41384790027;0,657997;1,76723687397471e-12;2,211559;5;2;22;5;"SMJYB02_20220410_173902.wav";2022-04-10 17:44:02
1;38,5948542291425;0,975979370805546;0,915405978370832;0,893417350802;7971,78765430314;0,741502;1,59543109618503e-12;2,002332;5;2;23;1;"SMJYB02_20220410_180902.wav";2022-04-10 18:34:02
1;39,0247752497425;0,975494930462194;0,916489561050961;0,894030920626734;7983,82940752212;0,734127;1,57139361861305e-12;2,019044;4;2;23;2;"SMJYB02_20220410_180902.wav";2022-04-10 18:29:02
1;39,3767733961517;0,979071743056597;0,916152642542832;0,896979164640318;7968,31253079621;0,668508;1,64496809693107e-12;2,176757;4;2;23;3;"SMJYB02_20220410_180902.wav";2022-04-10 18:24:02
1;40,0406845366336;0,979280575425112;0,918694008026489;0,899659196819783;7977,06417291752;0,684982;1,64889694457793e-12;2,134011;4;2;23;4;"SMJYB02_20220410_180902.wav";2022-04-10 18:19:02
1;39,6921564203564;0,980232603527931;0,916749808576859;0,898628051645028;7955,19028267205;0,686717;1,689581304039e-12;2,128194;3;2;23;5;"SMJYB02_20220410_180902.wav";2022-04-10 18:14:02
1;39,788555392575;0,978167192065663;0,917046574657663;0,89702487292632;7966,18884429798;0,738738;1,6388416247806e-12;2,00035;4;2;24;1;"SMJYB02_20220410_183902.wav";2022-04-10 19:04:02
1;39,5323162924088;0,980887490960502;0,915896438551472;0,898391359590413;7939,73926391411;0,697073;1,71267785478881e-12;2,100978;2;2;24;2;"SMJYB02_20220410_183902.wav";2022-04-10 18:59:02
1;40,0016714050275;0,979144411583312;0,917880320628665;0,898737386445856;7952,1360911923;0,755533;1,66038337333819e-12;1,955326;3;2;24;3;"SMJYB02_20220410_183902.wav";2022-04-10 18:54:02
1;39,4164240036465;0,979246320159749;0,915440624590742;0,896441862955226;7948,58102045989;0,737801;1,6760870603517e-12;2,005889;3;2;24;4;"SMJYB02_20220410_183902.wav";2022-04-10 18:49:02
1;39,3614011027847;0,980944008591499;0,914456020953604;0,89703015487486;7923,21086056645;0,694941;1,72315246541592e-12;2,10713;2;2;24;5;"SMJYB02_20220410_183902.wav";2022-04-10 18:44:02
1;38,8097800210358;0,981846048724386;0,913703524734232;0,89711619546585;7932,86769040076;0,668083;1,75008720736637e-12;2,180909;3;2;25;1;"SMJYB02_20220410_190902.wav";2022-04-10 19:34:02
1;38,7763555143434;0,98223286206772;0,913789923045155;0,897554491441285;7925,87392715869;0,637253;1,76153911042317e-12;2,263686;4;2;25;2;"SMJYB02_20220410_190902.wav";2022-04-10 19:29:02
1;39,0886844523368;0,981523214995305;0,915351781260585;0,898439023194568;7957,76615196776;0,7157;1,73991446522005e-12;2,060173;3;2;25;3;"SMJYB02_20220410_190902.wav";2022-04-10 19:24:02
1;38,9427029477877;0,981564916647129;0,914677163796432;0,897815014040877;7935,23331908676;0,671969;1,73776074659193e-12;2,170589;3;2;25;4;"SMJYB02_20220410_190902.wav";2022-04-10 19:19:02
1;38,8815739757022;0,980774916583922;0,91396902369307;0,89639789297286;7935,68884500494;0,651203;1,70996103275159e-12;2,226436;2;2;25;5;"SMJYB02_20220410_190902.wav";2022-04-10 19:14:02
1;38,7107655195331;0,981995881899842;0,912468204109251;0,896040018799829;7913,74225252924;0,667694;1,75426898703755e-12;2,184042;4;2;26;1;"SMJYB02_20220410_193902.wav";2022-04-10 20:04:02
1;38,8780362812025;0,98218790164887;0,913874623115097;0,897596598447569;7932,14172631578;0,654774;1,7633979698513e-12;2,218286;2;2;26;2;"SMJYB02_20220410_193902.wav";2022-04-10 19:59:02
1;38,863648491009;0,982168804276996;0,913919853366278;0,897623569585765;7940,82490091811;0,660699;1,76078218854415e-12;2,202859;4;2;26;3;"SMJYB02_20220410_193902.wav";2022-04-10 19:54:02
1;38,7549844511719;0,981892839942475;0,912955207289148;0,896424181225413;7915,55951637384;0,660742;1,75106992605771e-12;2,201556;2;2;26;4;"SMJYB02_20220410_193902.wav";2022-04-10 19:49:02
1;39,2286214790802;0,982220545987197;0,914191471764931;0,89793764653379;7928,57049867168;0,642;1,76337322767303e-12;2,251723;2;2;26;5;"SMJYB02_20220410_193902.wav";2022-04-10 19:44:02
1;39,0808053794493;0,981612901845542;0,914052287641044;0,897245518509881;7922,16039924427;0,682801;1,73676151175903e-12;2,143014;5;2;27;1;"SMJYB02_20220410_200902.wav";2022-04-10 20:34:02
1;39,1250788783105;0,981151334268088;0,913817418963398;0,896593179893358;7925,81064101389;0,6975;1,72023749878778e-12;2,105484;5;2;27;2;"SMJYB02_20220410_200902.wav";2022-04-10 20:29:02
1;39,0031756768812;0,981730255691525;0,91373827115811;0,897044506579184;7931,33767007417;0,669978;1,74450027345936e-12;2,180003;4;2;27;3;"SMJYB02_20220410_200902.wav";2022-04-10 20:24:02
1;39,0841443950142;0,981068119893708;0,914413486460109;0,897101919966869;7947,56497667254;0,699294;1,7200384344809e-12;2,102964;4;2;27;4;"SMJYB02_20220410_200902.wav";2022-04-10 20:19:02
1;39,1599740823569;0,979705506800665;0,914796655571186;0,896231321065922;7958,64303566427;0,757129;1,69467136108313e-12;1,957445;5;2;27;5;"SMJYB02_20220410_200902.wav";2022-04-10 20:14:02
1;39,296277340547;0,978802834704808;0,914342937675194;0,894961459288802;7953,99326550077;0,739309;1,67603223230517e-12;2,003547;4;2;28;1;"SMJYB02_20220410_203902.wav";2022-04-10 21:04:02
1;38,8697874534161;0,981653198154317;0,913450382046555;0,896691488891283;7927,24560069396;0,689266;1,74004068681333e-12;2,126781;5;2;28;2;"SMJYB02_20220410_203902.wav";2022-04-10 20:59:02
1;39,1053853047969;0,979913891140875;0,914060591779879;0,895700671229552;7953,98945431006;0,734299;1,69804185918282e-12;2,016299;3;2;28;3;"SMJYB02_20220410_203902.wav";2022-04-10 20:54:02
1;38,6206740843605;0,980352152125318;0,912485205832616;0,894556835320519;7930,16737810507;0,739945;1,71087642507431e-12;2,002082;4;2;28;4;"SMJYB02_20220410_203902.wav";2022-04-10 20:49:02
1;38,7976700372226;0,980055075521102;0,913042127209009;0,894831570935774;7949,02874244179;0,738826;1,70918951026305e-12;2,006171;4;2;28;5;"SMJYB02_20220410_203902.wav";2022-04-10 20:44:02
1;38,9913648060658;0,981266651179472;0,914355195766658;0,897226260938499;7940,54770133269;0,703055;1,73566543021048e-12;2,095836;3;2;29;1;"SMJYB02_20220410_210902.wav";2022-04-10 21:34:02
1;39,3118494875655;0,981645651951493;0,915780357702183;0,898971806280931;7970,6810944988;0,686667;1,74606463389556e-12;2,139303;4;2;29;2;"SMJYB02_20220410_210902.wav";2022-04-10 21:29:02
1;39,1824102519916;0,981179650174084;0,915557510122491;0,898326397496242;7956,78563193085;0,683173;1,72644820363938e-12;2,146663;5;2;29;3;"SMJYB02_20220410_210902.wav";2022-04-10 21:24:02
1;39,2794970071715;0,981033527644624;0,916849298700256;0,899459901822412;7970,12308643571;0,685977;1,71993161246233e-12;2,13955;4;2;29;4;"SMJYB02_20220410_210902.wav";2022-04-10 21:19:02
1;38,930747107124;0,98106742339871;0,915282162133974;0,897953512487579;7944,05163028444;0,700542;1,72324831968814e-12;2,100746;4;2;29;5;"SMJYB02_20220410_210902.wav";2022-04-10 21:14:02
1;39,1603961997707;0,98092156704668;0,916082269208607;0,898604855055785;7965,09395792923;0,706052;1,71939142667025e-12;2,086085;4;2;30;1;"SMJYB02_20220410_213902.wav";2022-04-10 22:04:02
1;39,0600906282954;0,981265479260918;0,915504875487864;0,898353330411306;7963,04055472477;0,686874;1,72600086308562e-12;2,134327;2;2;30;2;"SMJYB02_20220410_213902.wav";2022-04-10 21:59:02
1;38,6573840937507;0,982242815812322;0,913167164889744;0,896951887348657;7934,28399743784;0,661034;1,76267804561985e-12;2,206025;5;2;30;3;"SMJYB02_20220410_213902.wav";2022-04-10 21:54:02
1;39,0605488404543;0,981545346883052;0,916178421182433;0,899270666226279;7961,57426681771;0,645237;1,73293925695243e-12;2,248836;4;2;30;4;"SMJYB02_20220410_213902.wav";2022-04-10 21:49:02
1;38,8281677827494;0,982274331682641;0,913507093981962;0,897314570228483;7927,62597854551;0,613736;1,76562650757195e-12;2,32788;3;2;30;5;"SMJYB02_20220410_213902.wav";2022-04-10 21:44:02
1;38,8708684807872;0,981692042827667;0,915038854993807;0,89828636282556;7928,93756495871;0,665153;1,74338233681543e-12;2,189043;3;2;31;1;"SMJYB02_20220410_220902.wav";2022-04-10 22:34:02
1;39,1721580362462;0,981959337011328;0,91476068900761;0,898257799701938;7930,90450693494;0,660582;1,75469065517958e-12;2,204778;4;2;31;2;"SMJYB02_20220410_220902.wav";2022-04-10 22:29:02
1;38,8574226411713;0,982346701829913;0,914573157080761;0,898427924440457;7925,62765784973;0,664338;1,76780791158957e-12;2,194345;4;2;31;3;"SMJYB02_20220410_220902.wav";2022-04-10 22:24:02
1;38,9714490698652;0,981028208886381;0,915321181498476;0,897955899241216;7946,74914795238;0,67673;1,7138577680027e-12;2,164611;5;2;31;4;"SMJYB02_20220410_220902.wav";2022-04-10 22:19:02
1;38,7879445179573;0,98136671917103;0,915750428935931;0,898686994024318;7934,27686169257;0,682859;1,72783328208394e-12;2,144857;3;2;31;5;"SMJYB02_20220410_220902.wav";2022-04-10 22:14:02
