"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;27,4206953766487;0,979399731103917;0,912798361636832;0,893994469939209;7953,98381529627;0,820454;1,68051703138075e-12;1,739689;7;3;15;5;"SMJYB03_20220410_165102.wav";2022-04-10 16:56:02
0,999608888888889;30,1261002037752;0,966211869009762;0,915827900709217;0,884883787635539;8114,89328989791;0,875928;1,35385467880924e-12;1,271495;7;3;16;1;"SMJYB03_20220410_172102.wav";2022-04-10 17:46:02
0,999928888888889;27,6306881297472;0,976207187562763;0,913031121479245;0,89130754325653;8030,00863782465;0,860641;1,5569827586981e-12;1,46112;8;3;16;2;"SMJYB03_20220410_172102.wav";2022-04-10 17:41:02
1;26,9977295815198;0,978780364324897;0,915417420832851;0,895992596672135;8006,97195950841;0,835688;1,61687971253709e-12;1,647245;6;3;16;3;"SMJYB03_20220410_172102.wav";2022-04-10 17:36:02
1;28,1878109144857;0,981596279595855;0,912374347963753;0,895583265559913;7957,22523926342;0,724149;1,71703671705833e-12;2,105882;7;3;16;4;"SMJYB03_20220410_172102.wav";2022-04-10 17:31:02
1;26,5140425473688;0,979666052595471;0,913456156281956;0,894881986843775;7975,68513190204;0,845754;1,64282198674662e-12;1,587359;5;3;16;5;"SMJYB03_20220410_172102.wav";2022-04-10 17:26:02
1;26,2383270345666;0,98004955582494;0,914757302136215;0,896507487646218;7988,49686108593;0,81564;1,68221133555392e-12;1,755373;3;3;17;1;"SMJYB03_20220410_175102.wav";2022-04-10 18:16:02
1;25,7343979403232;0,981651276469376;0,913537170791763;0,896774929809957;7928,98034355675;0,72074;1,71409449398223e-12;2,107991;2;3;17;2;"SMJYB03_20220410_175102.wav";2022-04-10 18:11:02
1;27,04535939849;0,981071038231459;0,915201125843844;0,89787731872222;8011,8569909415;0,835379;1,71386178700771e-12;1,649052;6;3;17;3;"SMJYB03_20220410_175102.wav";2022-04-10 18:06:02
1;25,5280337696702;0,980676795035198;0,911212774844093;0,893605223629235;7938,9540608886;0,800491;1,69425887543944e-12;1,799737;3;3;17;4;"SMJYB03_20220410_175102.wav";2022-04-10 18:01:02
1;28,2831149698968;0,980481981314069;0,912415489954063;0,894606947371807;7978,41858116534;0,847197;1,70371608458286e-12;1,518576;4;3;17;5;"SMJYB03_20220410_175102.wav";2022-04-10 17:56:02
1;31,5290646208281;0,981298236748354;0,919499993879365;0,902303722683943;8056,78577640819;0,833954;1,72417616891047e-12;1,618363;5;3;18;1;"SMJYB03_20220410_182102.wav";2022-04-10 18:46:02
1;31,6411154512057;0,981668271566118;0,918253409407042;0,901420237272306;8003,75018347123;0,852409;1,74207168698448e-12;1,478856;6;3;18;2;"SMJYB03_20220410_182102.wav";2022-04-10 18:41:02
1;31,7139010289738;0,981744469113409;0,918416580028063;0,901650397784603;8004,40925295974;0,839448;1,74192933059865e-12;1,588007;6;3;18;3;"SMJYB03_20220410_182102.wav";2022-04-10 18:36:02
1;31,5638277748653;0,98180944310486;0,917847895198879;0,90115173084018;7986,55912434328;0,844365;1,74446167903323e-12;1,555974;5;3;18;4;"SMJYB03_20220410_182102.wav";2022-04-10 18:31:02
1;30,791426089401;0,982279178330476;0,917758830694985;0,901495390120608;7996,22373181407;0,836347;1,7659738908552e-12;1,6074;3;3;18;5;"SMJYB03_20220410_182102.wav";2022-04-10 18:26:02
1;31,5587159216049;0,982424957525727;0,919679582036937;0,903516174319916;8026,69234709974;0,832973;1,77153310466842e-12;1,636338;6;3;19;1;"SMJYB03_20220410_185102.wav";2022-04-10 19:16:02
1;31,1816536066327;0,981976091441032;0,916962745071833;0,900435492402678;8025,51818130862;0,838592;1,750596009921e-12;1,601369;5;3;19;2;"SMJYB03_20220410_185102.wav";2022-04-10 19:11:02
1;33,3930985110327;0,982317371923385;0,919803413231001;0,903538871571237;8080,34601148011;0,783941;1,7640496238338e-12;1,912544;6;3;19;3;"SMJYB03_20220410_185102.wav";2022-04-10 19:06:02
1;31,3578472010925;0,982264219951303;0,918208337053588;0,901923195948725;8070,20815112286;0,814821;1,76368445352345e-12;1,75022;6;3;19;4;"SMJYB03_20220410_185102.wav";2022-04-10 19:01:02
1;31,4648685150351;0,982192711438041;0,918073931049465;0,901725523638055;8031,41503780533;0,825358;1,75875623967412e-12;1,68258;5;3;19;5;"SMJYB03_20220410_185102.wav";2022-04-10 18:56:02
1;30,9256002019449;0,982338870963196;0,916710088808967;0,900519953641171;7993,32154422085;0,811252;1,7661846159801e-12;1,768559;5;3;20;1;"SMJYB03_20220410_192102.wav";2022-04-10 19:46:02
1;29,973492127001;0,982555186349763;0,911363112543229;0,895464552877212;7954,66371929027;0,761948;1,78493625027947e-12;1,984649;4;3;20;2;"SMJYB03_20220410_192102.wav";2022-04-10 19:41:02
1;31,2838224238125;0,982326539896541;0,916214284708175;0,900021608101167;8046,07373614156;0,816099;1,76946052470011e-12;1,745138;3;3;20;3;"SMJYB03_20220410_192102.wav";2022-04-10 19:36:02
1;28,1884391009293;0,982161930349241;0,912063178323702;0,895793731822872;8104,39707651433;0,864095;1,76080627709069e-12;1,43985;15;3;20;4;"SMJYB03_20220410_192102.wav";2022-04-10 19:31:02
1;29,9547958679957;0,982348693233157;0,91454783721181;0,898404872784231;8021,97377075554;0,853442;1,76469026819818e-12;1,504801;4;3;20;5;"SMJYB03_20220410_192102.wav";2022-04-10 19:26:02
1;30,6619606702275;0,982567954524663;0,915475546185231;0,899516934832571;8039,08256296895;0,801976;1,77520409492929e-12;1,811847;5;3;21;1;"SMJYB03_20220410_195102.wav";2022-04-10 20:16:02
1;30,5087749649716;0,981870399901248;0,91528751818697;0,898693721506861;7981,25720961128;0,838463;1,7497289018024e-12;1,599208;3;3;21;2;"SMJYB03_20220410_195102.wav";2022-04-10 20:11:02
1;30,924886352727;0,98249667167068;0,915628688570476;0,899602139006683;8002,20531483094;0,8142;1,77529481770564e-12;1,738603;4;3;21;3;"SMJYB03_20220410_195102.wav";2022-04-10 20:06:02
1;30,4970040509249;0,982400576995847;0,913532826530368;0,89745517588808;7991,29257540869;0,841243;1,77353762894217e-12;1,587095;3;3;21;4;"SMJYB03_20220410_195102.wav";2022-04-10 20:01:02
1;31,9612298657373;0,982449302903223;0,916562288990667;0,900475981886264;8060,14908803251;0,813337;1,77298376689189e-12;1,754781;5;3;21;5;"SMJYB03_20220410_195102.wav";2022-04-10 19:56:02
1;29,8273494378377;0,982678770850067;0,914180288000486;0,898345561747678;7978,08117593962;0,830081;1,78068353668814e-12;1,625521;2;3;22;1;"SMJYB03_20220410_202102.wav";2022-04-10 20:46:02
1;33,2656113838585;0,982470756001521;0,917028423969957;0,900953608972647;7999,63950062777;0,822725;1,77182911187106e-12;1,689838;13;3;22;2;"SMJYB03_20220410_202102.wav";2022-04-10 20:41:02
1;34,1970769440595;0,982539247514033;0,917990157186702;0,901961358267512;8025,43691860356;0,829081;1,7774606282094e-12;1,654773;12;3;22;3;"SMJYB03_20220410_202102.wav";2022-04-10 20:36:02
1;30,111150567722;0,982336920118921;0,915045926333857;0,898883397042166;8012,73460897353;0,856492;1,76769076136907e-12;1,463571;5;3;22;4;"SMJYB03_20220410_202102.wav";2022-04-10 20:31:02
1;30,463264539795;0,98222616698657;0,915183833107007;0,898917508480772;8037,37675133968;0,847974;1,76333193460304e-12;1,52445;5;3;22;5;"SMJYB03_20220410_202102.wav";2022-04-10 20:26:02
1;30,543594872196;0,98222576385996;0,916053471642616;0,899771320920737;8035,76405956925;0,854017;1,76413099828047e-12;1,488654;4;3;23;1;"SMJYB03_20220410_205102.wav";2022-04-10 21:16:02
1;29,8335809873842;0,981272476550979;0,912143610447108;0,895061419593585;8005,68857513798;0,851948;1,734536792921e-12;1,501604;5;3;23;2;"SMJYB03_20220410_205102.wav";2022-04-10 21:11:02
1;29,1481749023131;0,982217952996674;0,911557664022156;0,895348302794273;8011,97560374393;0,84426;1,76238979913187e-12;1,540285;3;3;23;3;"SMJYB03_20220410_205102.wav";2022-04-10 21:06:02
1;29,9486635147955;0,981818358940207;0,912392765316074;0,895803967551545;7989,75938929394;0,850273;1,75322205374017e-12;1,511572;5;3;23;4;"SMJYB03_20220410_205102.wav";2022-04-10 21:01:02
1;30,1042082817405;0,982187435797727;0,913140157618554;0,896874789935299;8007,78741154381;0,84976;1,7647985415176e-12;1,505076;3;3;23;5;"SMJYB03_20220410_205102.wav";2022-04-10 20:56:02
1;30,8902013842311;0,982762186378848;0,913537190960808;0,897789807127035;8019,19059543843;0,80012;1,78476495001738e-12;1,815649;7;3;24;1;"SMJYB03_20220410_212102.wav";2022-04-10 21:46:02
1;30,347185313484;0,982776724638551;0,91084899883909;0,895161195719385;8040,59469141139;0,846096;1,78694661261956e-12;1,537926;3;3;24;2;"SMJYB03_20220410_212102.wav";2022-04-10 21:41:02
1;29,4112238219451;0,982684347740528;0,907486558278864;0,891772836605563;8025,59274375011;0,841584;1,78307256378475e-12;1,56384;4;3;24;3;"SMJYB03_20220410_212102.wav";2022-04-10 21:36:02
1;30,118545550347;0,982856275574688;0,910429071031567;0,894820925929009;8024,68462098663;0,758298;1,79154240609762e-12;1,995525;4;3;24;4;"SMJYB03_20220410_212102.wav";2022-04-10 21:31:02
1;29,8485235654094;0,982709830190665;0,912741188700948;0,896959738556335;8025,38581967792;0,858003;1,78385974828476e-12;1,450657;3;3;24;5;"SMJYB03_20220410_212102.wav";2022-04-10 21:26:02
1;29,5189309043055;0,982736766141496;0,911790611640752;0,89605015708201;7974,75858887268;0,800862;1,78518989040393e-12;1,814007;4;3;25;1;"SMJYB03_20220410_215102.wav";2022-04-10 22:16:02
1;29,7879390819677;0,982440135000048;0,913213200686741;0,897177300166508;8026,10395928248;0,860507;1,77346646255111e-12;1,444558;4;3;25;2;"SMJYB03_20220410_215102.wav";2022-04-10 22:11:02
1;29,953720859035;0,982740808833215;0,914402679356902;0,898620828710461;8025,94863675205;0,777314;1,78489518924271e-12;1,922331;2;3;25;3;"SMJYB03_20220410_215102.wav";2022-04-10 22:06:02
1;30,736878747683;0,98295583287093;0,915092770862482;0,899495776737299;8042,80095025065;0,789212;1,79687578083355e-12;1,860413;3;3;25;4;"SMJYB03_20220410_215102.wav";2022-04-10 22:01:02
1;30,8528891327431;0,98285635778956;0,916954010542753;0,90123407906258;8089,77473048933;0,834695;1,79005684577901e-12;1,612756;3;3;25;5;"SMJYB03_20220410_215102.wav";2022-04-10 21:56:02
1;31,5366052813868;0,982852530079027;0,91806800816511;0,902325464609691;8105,6116886913;0,829596;1,78924726746425e-12;1,650898;3;3;26;1;"SMJYB03_20220410_222102.wav";2022-04-10 22:46:02
1;31,0141808023824;0,982932405020999;0,917052092856739;0,901400219161215;8080,54584284387;0,761427;1,79449921253001e-12;1,992532;3;3;26;2;"SMJYB03_20220410_222102.wav";2022-04-10 22:41:02
1;31,1061956319529;0,982766881456993;0,91898499017524;0,903148012900307;8079,14255082093;0,846924;1,78881265560695e-12;1,529112;2;3;26;3;"SMJYB03_20220410_222102.wav";2022-04-10 22:36:02
1;30,2833845474377;0,982919714713196;0,917247129545206;0,901580286894072;8073,89534139178;0,781741;1,79376024955275e-12;1,905139;3;3;26;4;"SMJYB03_20220410_222102.wav";2022-04-10 22:31:02
1;30,9887826923774;0,982965204263195;0,919075279013354;0,903419019368615;8006,61538107708;0,793035;1,79422590475965e-12;1,862998;3;3;26;5;"SMJYB03_20220410_222102.wav";2022-04-10 22:26:02
1;30,1785503289386;0,982774492483124;0,919261673115711;0,90342692425548;7984,68777312459;0,858492;1,78858559215232e-12;1,459696;4;3;27;1;"SMJYB03_20220410_225102.wav";2022-04-10 23:16:02
1;30,7606028088078;0,982660407150204;0,919647737961992;0,903701420620496;7992,95046152649;0,795587;1,78379282426151e-12;1,847997;4;3;27;2;"SMJYB03_20220410_225102.wav";2022-04-10 23:11:02
1;30,6303748708664;0,982751088458566;0,919566321136697;0,903704803006928;7980,211600886;0,826832;1,7861192078575e-12;1,672797;3;3;27;3;"SMJYB03_20220410_225102.wav";2022-04-10 23:06:02
1;30,229848385052;0,982912472881313;0,919678978424783;0,903963938940464;7966,12457910722;0,801369;1,79521903645179e-12;1,81739;4;3;27;4;"SMJYB03_20220410_225102.wav";2022-04-10 23:01:02
