"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
0,986062222222222;43,2460931809839;0,970740441653525;0,921594277381167;0,894628835850355;8850,14774158062;0,87695;1,41045731257885e-12;-0,425592857742269;1,364648;5;3;6;4;"SMJYB03_20220405_135502.wav";2022-04-05 14:05:02
0,997191111111111;47,1382593636905;0,972399411861664;0,921476928754905;0,896043623565362;8831,68970517471;0,826159;1,45256492848097e-12;-0,343971175105507;1,708662;3;3;6;5;"SMJYB03_20220405_135502.wav";2022-04-05 14:00:02
1;58,0239905086598;0,971123779542455;0,927343080249209;0,900564917024155;9017,90165255605;0,7554;1,39603358197474e-12;-0,135802211309009;2,030504;1;3;7;1;"SMJYB03_20220405_142502.wav";2022-04-05 14:50:02
0,957546666666667;53,7757940456548;0,959425116781237;0,925385396098669;0,887837991719617;8951,78530456403;0,742841;1,04688385567476e-12;0,0215547208899457;2,064388;1;3;7;2;"SMJYB03_20220405_142502.wav";2022-04-05 14:45:02
1;56,2569078256318;0,971566884033404;0,925648897911279;0,899329815452616;8921,78967587123;0,775183;1,43633432603389e-12;-0,239012582619601;1,945873;1;3;7;3;"SMJYB03_20220405_142502.wav";2022-04-05 14:40:02
1;47,5237737402936;0,974950612919135;0,921718987880548;0,898630492173345;8826,11500946755;0,824813;1,56944762278206e-12;-0,36387581538303;1,715946;1;3;7;4;"SMJYB03_20220405_142502.wav";2022-04-05 14:35:02
0,99936;44,2033228308886;0,973064557204607;0,920732178982141;0,89593185004529;8830,74445245559;0,912071;1,58136560596427e-12;-0,581617150947601;1,005542;3;3;7;5;"SMJYB03_20220405_142502.wav";2022-04-05 14:30:02
0,986346666666667;45,8311016240397;0,973278478329535;0,921457755937121;0,896835002543429;8836,49332054122;0,847061;1,47717032918233e-12;-0,297994430336831;1,586212;1;3;8;1;"SMJYB03_20220405_145502.wav";2022-04-05 15:20:02
0,982435555555556;50,1052847695318;0,968710528447943;0,922530922174896;0,893665417129612;8929,90447547428;0,88659;1,40664637724763e-12;-0,470220819727034;1,280891;2;3;8;2;"SMJYB03_20220405_145502.wav";2022-04-05 15:15:02
1;43,8048737192938;0,977749156209858;0,922997515030082;0,902460041504458;8990,41262813804;0,690497;1,58352890085258e-12;0,0843661943641622;2,215984;0;3;8;3;"SMJYB03_20220405_145502.wav";2022-04-05 15:10:02
1;47,2151660617612;0,97618573242543;0,922371912426553;0,90040630090076;8977,47657653678;0,862747;1,61856472995489e-12;-0,248474508282727;1,4783;2;3;8;4;"SMJYB03_20220405_145502.wav";2022-04-05 15:05:02
1;39,0911935402216;0,980534184738889;0,922865759444462;0,904901425060311;8836,75512068857;0,827114;1,65461522459039e-12;-0,157746753463768;1,692281;2;3;8;5;"SMJYB03_20220405_145502.wav";2022-04-05 15:00:02
1;36,4709951045086;0,981385368666734;0,923362080308222;0,906174035596167;8840,33546347358;0,785495;1,68926042433338e-12;0,0785604760973188;1,889949;3;3;9;1;"SMJYB03_20220405_152502.wav";2022-04-05 15:50:02
1;31,8810158208902;0,98198290036467;0,927675592895745;0,910961569309278;8847,52258794269;0,601781;1,76898934101422e-12;0,0913517481461803;2,425793;2;3;9;2;"SMJYB03_20220405_152502.wav";2022-04-05 15:45:02
1;31,4653997281658;0,982262764956235;0,92810268404261;0,911640708590997;8856,58201937705;0,492559;1,78092024967289e-12;0,113040556929744;2,688601;2;3;9;3;"SMJYB03_20220405_152502.wav";2022-04-05 15:40:02
0,951928888888889;32,2725658274719;0,98037494059959;0,925819883393179;0,907650613187507;8845,85812030052;0,912977;1,77401011496599e-12;-0,407706601066609;0,948979;4;3;9;4;"SMJYB03_20220405_152502.wav";2022-04-05 15:35:02
1;30,2600828563857;0,981996623942962;0,927511745252581;0,910813402505479;8846,98904076465;0,62762;1,77715759747127e-12;0,335793445803882;2,372442;3;3;9;5;"SMJYB03_20220405_152502.wav";2022-04-05 15:30:02
1;31,7752002738458;0,977419518833988;0,923508075123257;0,902654818426276;8881,88011324029;0,843219;1,64656011229149e-12;0,862488666405588;1,607649;4;3;10;1;"SMJYB03_20220405_155502.wav";2022-04-05 16:20:02
1;29,5857628105788;0,981903389672752;0,929215712131541;0,91240005747914;8856,24317007534;0,678657;1,79224315536321e-12;0,573920276300093;2,238233;6;3;10;2;"SMJYB03_20220405_155502.wav";2022-04-05 16:15:02
1;29,4987138057387;0,98184071756248;0,929718099443821;0,912835085888746;8869,19338497188;0,479081;1,78647109299203e-12;0,741611491753681;2,725942;3;3;10;3;"SMJYB03_20220405_155502.wav";2022-04-05 16:10:02
1;29,854099779817;0,981255097511649;0,927806422977774;0,91041478205099;8879,70103744402;0,638984;1,74598157287832e-12;0,801022847614475;2,347788;3;3;10;4;"SMJYB03_20220405_155502.wav";2022-04-05 16:05:02
1;27,846824816288;0,982884131723599;0,933327405240866;0,917352696314009;8868,07097191616;0,386941;1,81136498826232e-12;0,51517652532077;2,888727;2;3;10;5;"SMJYB03_20220405_155502.wav";2022-04-05 16:00:02
1;31,0223994014726;0,981063611966652;0,928840522028253;0,911251637482028;8899,47250512091;0,653967;1,76543937256416e-12;0,587874878807585;2,302308;5;3;11;1;"SMJYB03_20220405_162502.wav";2022-04-05 16:50:02
1;27,9490987633805;0,982902186032462;0,934280773635086;0,918306614774026;8878,61286357458;0,338123;1,81257805939798e-12;0,45397873557383;2,960805;7;3;11;2;"SMJYB03_20220405_162502.wav";2022-04-05 16:45:02
1;28,5970907741477;0,982086322972267;0,930893358131025;0,914217635166204;8858,07486044069;0,516362;1,7938440692507e-12;0,609981784518171;2,650538;5;3;11;3;"SMJYB03_20220405_162502.wav";2022-04-05 16:40:02
1;31,0583279863974;0,980330957408617;0,926753494538451;0,908525140582662;8894,40566477849;0,63728;1,73546563242717e-12;0,799441739730431;2,352737;5;3;11;4;"SMJYB03_20220405_162502.wav";2022-04-05 16:35:02
1;33,1115328517543;0,978469716443516;0,922023317777395;0,902171894299957;8877,67606344066;0,723344;1,65997146994383e-12;0,912090257436405;2,090493;6;3;11;5;"SMJYB03_20220405_162502.wav";2022-04-05 16:30:02
1;43,7624355665273;0,968732476830113;0,921655977993195;0,892838078346628;8802,78623113681;0,890577;1,4503790074436e-12;-0,645576603572554;1,239084;4;3;13;1;"SMJYB03_20220406_115500.wav";2022-04-06 12:25:00
1;40,3642716353097;0,972254808488107;0,914905358681089;0,889521134289225;8847,09185113244;0,878361;1,50418193492475e-12;-0,579205755831308;1,350602;4;3;13;2;"SMJYB03_20220406_115500.wav";2022-04-06 12:20:00
1;40,5371135897174;0,9790688022756;0,922692728800417;0,903379664855029;8840,52018989759;0,893658;1,62969807636876e-12;-0,25394836404866;1,213987;1;3;13;3;"SMJYB03_20220406_115500.wav";2022-04-06 12:15:00
1;39,1129651753085;0,976397531058558;0,922460306276024;0,900687965547431;8835,77044170715;0,927529;1,65437551679842e-12;-0,526056900762528;0,79136;1;3;13;4;"SMJYB03_20220406_115500.wav";2022-04-06 12:10:00
1;40,4492799376928;0,97769903717676;0,923047084505494;0,902462245789837;8866,1575237064;0,845224;1,61239210662569e-12;-0,295928476446781;1,599602;2;3;13;5;"SMJYB03_20220406_115500.wav";2022-04-06 12:05:00
1;37,9400281638091;0,980877831896979;0,924287592690641;0,906613209967674;8945,18403336588;0,676185;1,71244196827043e-12;0,115915630081076;2,24487;5;3;13;6;"SMJYB03_20220406_115500.wav";2022-04-06 12:00:00
1;40,422495192755;0,977547543990821;0,923339037164874;0,902607808051372;8890,92042001917;0,878867;1,63306533262293e-12;-0,28514131559437;1,350611;4;3;14;1;"SMJYB03_20220406_122502.wav";2022-04-06 12:50:02
1;41,5891528944645;0,966693244418005;0,920937223670376;0,890263792655225;8842,11332360025;0,900535;1,39913030342583e-12;-0,736880080632363;1,143325;3;3;14;2;"SMJYB03_20220406_122502.wav";2022-04-06 12:45:02
1;44,1614517476049;0,968314826829188;0,922115804995968;0,892898406031128;8854,55008386465;0,883351;1,4508290715434e-12;-0,666654741294545;1,312857;4;3;14;3;"SMJYB03_20220406_122502.wav";2022-04-06 12:40:02
0,992995555555556;42,359790343764;0,962844878482727;0,921434742477132;0,887198722650157;8815,92902835201;0,892107;1,34196490132273e-12;-0,767827528222953;1,23132;3;3;14;4;"SMJYB03_20220406_122502.wav";2022-04-06 12:35:02
0,999928888888889;46,9247074260508;0,972279017968496;0,927965493998907;0,902241379213908;8929,6210183678;0,820589;1,45552172193109e-12;-0,38798969589461;1,752073;1;3;14;5;"SMJYB03_20220406_122502.wav";2022-04-06 12:30:02
0,999964444444444;41,8826230511034;0,975806468114401;0,923078741145336;0,900746206188518;8849,21845950796;0,851929;1,54207517494818e-12;-0,474383185271254;1,554658;2;3;15;1;"SMJYB03_20220406_125502.wav";2022-04-06 13:20:02
1;47,2218735444959;0,964557304016037;0,922846723268107;0,89013854741552;8818,66691434137;0,859127;1,3971568155744e-12;-0,719319916618117;1,502856;3;3;15;2;"SMJYB03_20220406_125502.wav";2022-04-06 13:15:02
0,999964444444444;42,3505465649888;0,971554257805615;0,922051370490964;0,895822934915999;8832,21401159498;0,903984;1,46539776481045e-12;-0,64163570580372;1,106313;3;3;15;3;"SMJYB03_20220406_125502.wav";2022-04-06 13:10:02
0,999928888888889;45,1551655678954;0,971934039656009;0,921941506491654;0,89606633273098;8816,07636299678;0,865487;1,51512078711394e-12;-0,593027541912555;1,452855;4;3;15;4;"SMJYB03_20220406_125502.wav";2022-04-06 13:05:02
1;43,2925670753057;0,973514328200209;0,922949040359883;0,898504114988979;8856,84163958826;0,878988;1,48397802081691e-12;-0,496634887767544;1,34946;2;3;15;5;"SMJYB03_20220406_125502.wav";2022-04-06 13:00:02
0,999964444444444;40,9228641097107;0,974999008801026;0,922501353500161;0,899437905280262;8832,41232321117;0,910457;1,59031378082394e-12;-0,53727597326541;1,028521;2;3;16;1;"SMJYB03_20220406_132502.wav";2022-04-06 13:50:02
1;42,315529754392;0,978668703713483;0,923067091668957;0,903376874044233;8862,62210631881;0,804675;1,5685128895783e-12;-0,0604490977927445;1,817163;2;3;16;2;"SMJYB03_20220406_132502.wav";2022-04-06 13:45:02
1;43,3875326626388;0,977415036109034;0,923451828421634;0,902595702221685;8845,84900172892;0,815861;1,55942149914326e-12;-0,16428722052585;1,767926;2;3;16;3;"SMJYB03_20220406_132502.wav";2022-04-06 13:40:02
1;40,4218139204909;0,978655129940774;0,926149585167602;0,906381042616793;8986,5945388767;0,720906;1,68020691187936e-12;-0,0223546782253393;2,145856;4;3;16;4;"SMJYB03_20220406_132502.wav";2022-04-06 13:35:02
1;33,7442487614522;0,981629306522233;0,926458152414096;0,909438473676118;8851,44771826459;0,596768;1,74759887999518e-12;0,200254222122517;2,424894;2;3;16;5;"SMJYB03_20220406_132502.wav";2022-04-06 13:30:02
1;32,5667957184936;0,982443119963953;0,92776138221922;0,91147278692952;8855,22972288559;0,508893;1,79930926297571e-12;0,173111641229807;2,645018;2;3;17;1;"SMJYB03_20220406_135502.wav";2022-04-06 14:20:02
