"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
0,652977777777778;12,0752106299738;0,92954046715003;0,922480375566919;0,857482839241209;11166,8646773042;0,586032;8,35404990552314e-13;2,517345;40;1;5;1;"SMJYB01_20220410_092813.wav";2022-04-10 09:53:13
1;30,3232612005119;0,979992513729992;0,969112574751572;0,949723068218137;8504,77359088936;0,582786;1,73932763366982e-12;2,42891;34;1;5;2;"SMJYB01_20220410_092813.wav";2022-04-10 09:48:13
1;43,9016264271033;0,982586064010161;0,925126576417386;0,909016481433155;7999,74016922665;0,490015;1,79096983884701e-12;2,580203;2;1;5;3;"SMJYB01_20220410_092813.wav";2022-04-10 09:43:13
1;42,724855893296;0,982544533530303;0,920161758678059;0,904099905952757;7982,17517867537;0,507372;1,79110871910447e-12;2,544894;1;1;5;4;"SMJYB01_20220410_092813.wav";2022-04-10 09:38:13
1;53,1261860824796;0,98260830391532;0,966222010995509;0,949417771429947;8042,24395284432;0,476006;1,79211113706229e-12;2,609396;2;1;5;5;"SMJYB01_20220410_092813.wav";2022-04-10 09:33:13
1;43,0677846953922;0,982691082758981;0,919984853010029;0,904060911326287;7934,13887964702;0,55484;1,79335411823407e-12;2,449001;1;1;6;1;"SMJYB01_20220410_095802.wav";2022-04-10 10:23:02
1;43,7731804984078;0,982529847784158;0,92348061628983;0,907347269354867;7964,22533155324;0,490426;1,78987529253532e-12;2,578649;1;1;6;2;"SMJYB01_20220410_095802.wav";2022-04-10 10:18:02
1;52,577192941825;0,975121965815758;0,937754157919575;0,914424677922437;8093,48132123391;0,472163;1,43979593565338e-12;2,649582;0;1;6;3;"SMJYB01_20220410_095802.wav";2022-04-10 10:13:02
1;55,8695979857829;0,982068083384621;0,948721194225798;0,931708804879698;8365,0079958657;0,430972;1,77003004563065e-12;2,70509;0;1;6;4;"SMJYB01_20220410_095802.wav";2022-04-10 10:08:02
1;29,2256744567726;0,981621620397357;0,915151669799931;0,898332665018355;8570,8996181738;0,464082;1,74886733053899e-12;2,637558;3;1;6;5;"SMJYB01_20220410_095802.wav";2022-04-10 10:03:02
1;56,7399076331201;0,98156777114286;0,965353463187097;0,9475598472256;8433,02207639941;0,484092;1,74921501623933e-12;2,599215;0;1;7;1;"SMJYB01_20220410_102802.wav";2022-04-10 10:53:02
1;57,4988051175678;0,981717463440026;0,96890101275124;0,951187044562619;8388,09669469277;0,491339;1,75827721632549e-12;2,584723;0;1;7;2;"SMJYB01_20220410_102802.wav";2022-04-10 10:48:02
1;45,759322523735;0,982021778959459;0,928252123536966;0,911563801678667;8200,56111241817;0,536425;1,77601105591629e-12;2,492779;1;1;7;3;"SMJYB01_20220410_102802.wav";2022-04-10 10:43:02
1;38,1827974831092;0,981802438291317;0,932316950860071;0,915351055614744;8176,86517330242;0,589805;1,7716564635594e-12;2,391474;1;1;7;4;"SMJYB01_20220410_102802.wav";2022-04-10 10:38:02
1;53,5042883269435;0,982393022566639;0,969221986816794;0,952156917166993;8138,78877759822;0,496617;1,78926634050143e-12;2,569409;1;1;7;5;"SMJYB01_20220410_102802.wav";2022-04-10 10:33:02
1;43,4595907175325;0,982549968360694;0,921851130814814;0,905764799415365;7983,78936814262;0,461092;1,79053499376752e-12;2,640591;0;1;8;1;"SMJYB01_20220410_105802.wav";2022-04-10 11:23:02
1;35,4631113311088;0,98252025998944;0,921018471028702;0,904919307610197;8090,8154263966;0,515984;1,79158712654859e-12;2,530692;3;1;8;2;"SMJYB01_20220410_105802.wav";2022-04-10 11:18:02
1;51,8135836013677;0,982452639417404;0,964153536946326;0,947235187176544;8031,98076087844;0,52323;1,78784047132957e-12;2,513055;0;1;8;3;"SMJYB01_20220410_105802.wav";2022-04-10 11:13:02
1;42,4727360364343;0,982618887420882;0,919861012122052;0,903872804313218;7929,08637165934;0,526248;1,79076639129891e-12;2,505844;1;1;8;4;"SMJYB01_20220410_105802.wav";2022-04-10 11:08:02
1;42,2711953688856;0,982763989442332;0,919471952927754;0,903623924639612;7893,20732216991;0,489179;1,79714478918287e-12;2,577898;0;1;8;5;"SMJYB01_20220410_105802.wav";2022-04-10 11:03:02
1;49,9505661182531;0,982533055244317;0,957036690344515;0,940320183345106;8006,22161826334;0,490844;1,78665608002245e-12;2,579807;1;1;9;1;"SMJYB01_20220410_112802.wav";2022-04-10 11:53:02
1;43,9041122355339;0,980668552074181;0,919678947306544;0,901900221628215;7876,71406858214;0,493482;1,71789829023929e-12;2,575664;1;1;9;2;"SMJYB01_20220410_112802.wav";2022-04-10 11:48:02
1;36,7494857508786;0,979015052590544;0,90976085678335;0,89066957304857;8300,64289303182;0,459878;1,63575304070002e-12;2,665705;0;1;9;3;"SMJYB01_20220410_112802.wav";2022-04-10 11:43:02
1;28,2665746866901;0,980196900770399;0,914562616209664;0,896451441969181;8932,1394772083;0,433226;1,69289690458297e-12;2,715706;1;1;9;4;"SMJYB01_20220410_112802.wav";2022-04-10 11:38:02
1;31,7140129081418;0,981894730901432;0,90013029992127;0,88383319861742;8557,98720642426;0,430222;1,76072940170248e-12;2,712637;0;1;9;5;"SMJYB01_20220410_112802.wav";2022-04-10 11:33:02
1;36,5280769564984;0,981594790557668;0,901499261934579;0,884906979206565;8390,72861718713;0,469283;1,7525859583277e-12;2,63016;2;1;10;1;"SMJYB01_20220410_115802.wav";2022-04-10 12:23:02
1;45,5575894798049;0,98190901518101;0,950227861356706;0,93303730354232;8363,2747579217;0,462308;1,77563147356063e-12;2,645275;0;1;10;2;"SMJYB01_20220410_115802.wav";2022-04-10 12:18:02
1;45,2363181043296;0,982218413596031;0,927252436171307;0,910764416859236;8124,02607543288;0,459848;1,7827645959665e-12;2,647805;0;1;10;3;"SMJYB01_20220410_115802.wav";2022-04-10 12:13:02
1;31,2450451826573;0,982393218660691;0,938539725479763;0,922015061754985;8154,44412385033;0,492807;1,79030333874629e-12;2,577505;0;1;10;4;"SMJYB01_20220410_115802.wav";2022-04-10 12:08:02
1;42,914457803729;0,982543007454631;0,921720338039783;0,905629872969707;7989,70994648948;0,524919;1,78744095752816e-12;2,510865;0;1;10;5;"SMJYB01_20220410_115802.wav";2022-04-10 12:03:02
1;50,6925411325438;0,982756045323961;0,962510806578805;0,945913313854962;7994,88455776749;0,472716;1,79555702781604e-12;2,615506;1;1;11;1;"SMJYB01_20220410_122802.wav";2022-04-10 12:53:02
1;42,1483102983543;0,982671844723842;0,91833877499594;0,902425658106693;7901,80177221695;0,55658;1,7970471811781e-12;2,447028;1;1;11;2;"SMJYB01_20220410_122802.wav";2022-04-10 12:48:02
1;40,6766978164756;0,982726904564781;0,92026057008209;0,904364821429793;7926,96826602579;0,468058;1,79428893434058e-12;2,625373;3;1;11;3;"SMJYB01_20220410_122802.wav";2022-04-10 12:43:02
1;41,8642499989227;0,982786173840344;0,918730483649611;0,90291561681649;7898,93268277581;0,518148;1,79518798846047e-12;2,520528;0;1;11;4;"SMJYB01_20220410_122802.wav";2022-04-10 12:38:02
