"ACOC";"BIOAC";"HF";"HT";"H";"ACI";"AEI";"M";"NDSI";"ADI";"NP";"SM";"FILERANK";"5MNPERIOD";"FILE";"START"
1;17,2417210715879;0,9455690423554;0,906191659527399;0,856866779689773;11513,1029930003;0,667079;1,03763351042485e-12;-0,310982083175932;2,226668;16;3;1;1;"SMJYB03_20220408_102917.wav";2022-04-08 10:54:17
1;62,5173260038148;0,98298906535513;0,923647292771006;0,907935189038768;8842,48440685408;0,547323;1,80182277130503e-12;-0,265412256132917;2,457004;0;3;1;2;"SMJYB03_20220408_102917.wav";2022-04-08 10:49:17
1;62,3674688382748;0,983023834579819;0,922579904396618;0,906918035326246;8839,4122724658;0,513243;1,80265567667733e-12;-0,274789176067323;2,521884;0;3;1;3;"SMJYB03_20220408_102917.wav";2022-04-08 10:44:17
1;62,5219642602614;0,983006705498627;0,92291171082845;0,907228400327576;8834,87401227768;0,51164;1,80315341231215e-12;-0,279695186312914;2,524769;0;3;1;4;"SMJYB03_20220408_102917.wav";2022-04-08 10:39:17
1;62,5425359350384;0,982974908109429;0,922926432538589;0,907213525216383;8836,14341583742;0,650272;1,80224138888378e-12;-0,26923576233742;2,257202;0;3;1;5;"SMJYB03_20220408_102917.wav";2022-04-08 10:34:17
1;62,3349406933845;0,983025656098679;0,922462412843911;0,906804218612256;8835,41196327896;0,516714;1,80370400967602e-12;-0,273994024637496;2,515143;0;3;2;1;"SMJYB03_20220408_105902.wav";2022-04-08 11:24:02
1;62,4288483542839;0,983013190561114;0,922937633564558;0,90725986785922;8830,92183226312;0,509549;1,80288743576582e-12;-0,268122164554234;2,528951;0;3;2;2;"SMJYB03_20220408_105902.wav";2022-04-08 11:19:02
1;62,4626843298448;0,98301711773189;0,923267023489221;0,907587288327275;8833,90221587752;0,513493;1,8038689894631e-12;-0,267083517244669;2,522633;0;3;2;3;"SMJYB03_20220408_105902.wav";2022-04-08 11:14:02
1;62,5180774119533;0,982973284851356;0,923142483152776;0,907424399050522;8829,13877873734;0,562759;1,79948576124254e-12;-0,261570267228888;2,426046;0;3;2;4;"SMJYB03_20220408_105902.wav";2022-04-08 11:09:02
1;62,4511419643977;0,982962535907648;0,922555175320739;0,906837174647999;8831,1181989882;0,581532;1,80081661840268e-12;-0,253591112323516;2,389962;0;3;2;5;"SMJYB03_20220408_105902.wav";2022-04-08 11:04:02
1;62,3433257782347;0,983009346375035;0,923149049820273;0,907464144070561;8825,29750098618;0,523573;1,80093136083635e-12;-0,264283811935416;2,501409;0;3;3;1;"SMJYB03_20220408_112902.wav";2022-04-08 11:54:02
1;62,2505582772883;0,982964055971471;0,922545813473304;0,906829374631219;8829,80144915339;0,579162;1,80176635198303e-12;-0,271214561801639;2,394662;0;3;3;2;"SMJYB03_20220408_112902.wav";2022-04-08 11:49:02
1;62,23021692493;0,982668001655835;0,921998627292758;0,906018548611198;8832,00570323275;0,683252;1,79316901191977e-12;-0,225046733547707;2,184233;1;3;3;3;"SMJYB03_20220408_112902.wav";2022-04-08 11:44:02
